url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Balcones,Garage,Año de Construcción,Superficie Terreno,Dormitorios Suite,Gastos Comúnes,Parrillero,Calefacción,Plantas,Cocina,Seguridad,Jardín,Acepta Mascotas,Dormitorios Servicio,Piscina,Orientación,Disposición,Propiedad Horizontal,Altura,Aptos por piso,Patio,Pisos Edificio,Muebles,Lavadero,Piso,Ascensor
https://www.casasymas.com.uy/propiedad/181637-casa-en-venta-de-4-dormitorios-en-perez-castellanos-montevideo,U$S 345.000Venta,4,3,728 m²,180m²,,Garaje: 0,1965,,,,Parrillero,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194124-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-montevideo,U$S 235.000Venta,2,2,87 m²,70m²,,Garaje: 1,1,13m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/108196-casa-en-venta-de-4-dormitorios-en-centro-montevideo,U$S 220.000Venta,4,2,150 m²,150m²,,Garaje: 0,,150m²,,,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/158835-casa-en-venta-de-3-dormitorios-con-garage-en-union-montevideo,U$S 178.000Venta,3,2,177 m²,131m²,,Garaje: 1,1967,177m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/195969-casa-en-venta-de-6-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 230.000Venta,6,2,321 m²,145m²,,Garaje: 1,,321m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/21195-casa-en-venta-de-4-dormitorios-en-punta-carretas-montevideo,U$S 890.000Venta,4,4,260 m²,218m²,,Garaje: 2,1998,260m²,Dormitorios en Suite: 1,,Parrillero,Central a gas por radiadores,2,Cocina Integrada,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/178366-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 1.180.000Venta,4,5,,468m²,,Garaje: 2,2012,704m²,Dormitorios en Suite: 3,,Parrillero,Losa radiante,3,,alarma y cámaras,Jardín,,,Piscina,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158356-casa-en-venta-de-3-dormitorios-en-carrasco-este-montevideo,U$S 360.000Venta,3,2,186 m²,108m²,,Garaje: 2,2024,186m²,,UYU 1200,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/34853-casa-en-venta-de-4-dormitorios-en-carrasco-sur-montevideo,U$S 1.190.000Venta,4,7,988 m²,500m²,,Cochera: 4,,,Dormitorios en Suite: 4,,Parrillero,"Estufa a leña, central",2,Cocina Definida,Alarma,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158911-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,U$S 290.000Venta,3,2,315 m²,136m²,,,1935,315m²,,,,,,Cocina Definida,,,,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/204574-casa-en-venta-de-2-dormitorios-en-aires-puros-montevideo,U$S 160.000Venta,2,3,340 m²,140m²,,Garaje: 4,1975,200m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Este,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/89963-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,U$S 270.000Venta,2,1,558 m²,161m²,,Garaje: 3,1975,397m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183528-venta-de-casa-en-pocitos-5-dormitorios-y-garage,U$S 450.000Venta,5,4,275 m²,230m²,60m²,Garaje: 3,1985,275m²,Dormitorios en Suite: 1,,Parrillero,,2,Cocina Definida,,Jardín,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/118765-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 298.000Venta,3,2,131 m²,132m²,4m²,Garaje: 1,1941,75m²,,,,AIRE ACONDICIONADO,2,,rejas y alarma,,,,,Oeste,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/184930-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 320.000Venta,3,2,127 m²,115m²,,Garaje: 1,1,12m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/195125-casa-en-venta-de-2-dormitorios-en-carrasco-montevideo,U$S 700.000Venta,2,3,300 m²,199m²,,Garaje: 4,1928,300m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/191650-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,U$S 1.500.000Venta,4,4,648 m²,359m²,,Garaje: 2,1,648m²,Dormitorios en Suite: 1,UYU 19300,,,,,,,,,Piscina,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198747-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 495.000Venta,3,3,281 m²,281m²,,,1957,727m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195320-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,U$S 175.000Venta,2,1,89 m²,69m²,,,1,20m²,,UYU 2200,,,,,,,,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/108760-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-nuevo-montevideo,U$S 530.000Venta,3,3,150 m²,150m²,,Cochera: 1,2009,151m²,Dormitorios en Suite: 1,,Parrillero,central a Gas por radiadores,2,Cocina Definida,cerramiento perimetral,,Acepta Mascotas,Dormitorios de Servicio: 1,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/155533-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,U$S 425.000Venta,3,2,240 m²,,,Garaje: 1,,489m²,,,,,,,,,,,,Este,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198707-casa-en-venta-de-4-dormitorios-con-garage-en-reducto-montevideo,U$S 195.000Venta,4,1,174 m²,107m²,,Garaje: 1,1943,245m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200103-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 148.000Venta,3,2,91 m²,91m²,,,2014,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Oeste,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/184280-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,U$S 340.000Venta,4,2,220 m²,764m²,,Cochera: 0,1978,540m²,,,Parrillero,,1,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198712-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 365.000Venta,3,3,294 m²,144m²,,Garaje: 2,1967,294m²,,,,,,,,,,,,,,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/169327-casa-en-venta-de-3-dormitorios-en-montevideo,U$S 269.000Venta,3,2,520 m²,166m²,,Cochera: 0,1980,520m²,Dormitorios en Suite: 1,,Parrillero,,1,Cocina Integrada,,Jardín,Acepta Mascotas,,,Este,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/160302-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 450.000Venta,3,2,250 m²,147m²,,Garaje: 1,1992,250m²,,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/120725-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 269.000Venta,3,2,114 m²,94m²,20m²,Cochera: 1,2024,114m²,,,Parrillero,,2,Cocina Integrada,,Jardín,Acepta Mascotas,,,Norte,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/184811-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 370.000Venta,3,3,400 m²,103m²,,Garaje: 2,2000,400m²,,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/164666-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 520.000Venta,3,3,300 m²,197m²,,Garaje: 2,1990,300m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/151971-casa-de-tres-dormitorios-en-la-aguada,U$S 145.000Venta,3,2,95 m²,,,,,95m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/16584-casa-en-venta-en-carrasco-montevideo,U$S 1.600.000Venta,Monoambiente,,836 m²,337m²,,,,836m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/175150-casa-en-venta-de-5-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 620.000Venta,5,3,285 m²,285m²,27m²,Garaje: 1,,177m²,,,,,2,,Seguridad nocturna,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/159112-casa-en-venta-de-3-dormitorios-en-malvin-norte-montevideo,U$S 129.000Venta,3,2,110 m²,80m²,,,1960,110m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/179249-casa-en-venta-de-3-dormitorios-en-buceo-montevideo,U$S 155.000Venta,3,1,101 m²,78m²,,,1951,101m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/148027-casa-en-venta-de-4-dormitorios-en-la-figurita-montevideo,U$S 395.000Venta,4,3,270 m²,270m²,,Garaje: 7,,,,,,,,Cocina Definida,,,,,,Oeste,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/178243-venta-casa-con-renta-villa-munoz,U$S 260.000Venta,3,1,116 m²,116m²,,Garaje: 1,1950,85m²,,,Parrillero,Estufa a leña - AA,2,Cocina Integrada,,,Acepta Mascotas,,,Sur,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199650-casa-en-venta-de-8-dormitorios-en-punta-carretas-montevideo,U$S 835.000Venta,8,5,590 m²,390m²,,Garaje: 3,65,200m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158960-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 540.000Venta,3,3,480 m²,171m²,,Garaje: 2,1993,480m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,Jardín,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/198708-casa-en-venta-de-5-dormitorios-en-prado-montevideo,U$S 440.000Venta,5,3,842 m²,566m²,,Garaje: 3,1930,842m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/174925-casa-en-venta-de-3-dormitorios-en-maronas-montevideo,U$S 199.000Venta,3,2,190 m²,126m²,,Cochera: 3,2010,190m²,,,Parrillero,Aire Acondicionado,,Cocina Integrada,rejas y cerca electrica,Jardín,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/203661-casa-en-venta-de-3-dormitorios-con-garage-en-malvin-montevideo,U$S 560.000Venta,3,3,900 m²,130m²,,Garaje: 1,,900m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,,Piscina,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/146739-casa-en-venta-de-7-dormitorios-en-tres-cruces-montevideo,U$S 279.000Venta,7,2,131 m²,131m²,,,1923,,,,,,1,Cocina Definida,,,Acepta Mascotas,,,Este,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/185869-casa-en-venta-de-2-dormitorios-en-villa-espanola-montevideo,U$S 98.000Venta,2,1,126 m²,61m²,,,1952,126m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/199951-casa-en-venta-de-2-dormitorios-en-cordon-montevideo,U$S 159.000Venta,2,1,67 m²,60m²,,Garaje: 0,,37m²,,,,,2,,,,,,,Norte,,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/123944-casa-en-venta-de-2-dormitorios-en-malvin-montevideo,U$S 189.000Venta,2,1,70 m²,,,,,,,,Parrillero,,,Cocina Definida,,,,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/191539-casa-en-venta-de-4-dormitorios-en-pocitos-montevideo,ConsultarVenta,4,4,350 m²,308m²,,Cochera: 2,1938,350m²,Dormitorios en Suite: 1,,Parrillero,a gas,2,Cocina Definida,rejas y alarma,Jardín,,Dormitorios de Servicio: 1,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/187879-casa-en-venta-de-4-dormitorios-en-atahualpa-montevideo,U$S 179.000Venta,4,2,136 m²,136m²,,Garaje: 0,,136m²,,,,,1,,,,,,,Oeste,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/200194-casa-en-venta-de-3-dormitorios-en-brazo-oriental-montevideo,U$S 265.000Venta,3,2,600 m²,150m²,,Garaje: 2,80,450m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/186582-casa-en-venta-de-1-dormitorio-en-camino-maldonado-montevideo,U$S 35.000Venta,1,1,350 m²,80m²,,,,350m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200315-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,U$S 980.000Venta,4,4,320 m²,185m²,,Garaje: 2,2023,320m²,Dormitorios en Suite: 2,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/159640-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,U$S 499.000Venta,4,2,1000 m²,140m²,,,1991,1000m²,,,,,,Cocina Definida,,Jardín,,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/168176-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,U$S 130.000Venta,2,1,95 m²,95m²,12m²,Garaje: 1,1941,95m²,,,,,,Cocina Definida,,,,,,Norte,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/166332-casa-en-venta-de-3-dormitorios-con-garage-en-union-montevideo,U$S 132.000Venta,3,2,85 m²,45m²,,Cochera: 1,1980,85m²,,,Parrillero,,2,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/158928-casa-en-venta-de-6-dormitorios-en-parque-batlle-montevideo,U$S 690.000Venta,6,3,234 m²,493m²,,Garaje: 2,1949,234m²,,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/190405-exclusiva-y-amplia-casa-en-venta-en-carrasco,U$S 1.600.000Venta,10,10,895 m²,895m²,,Garaje: 2,,972m²,,,,,2,,,,,,,Norte,,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/203477-casa-en-venta-c-cochera-en-la-comercial,U$S 140.000Venta,2,1,101 m²,97m²,,Garaje: 1,1950,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/118308-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 189.000Venta,3,1,180 m²,60m²,,,1959,180m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/137357-casa-de-tres-dormitorios-en-venta-en-prado-009,U$S 388.000Venta,3,1,120 m²,16m²,16m²,Garaje: 2,,,,UYU 7000,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/194626-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 380.000Venta,3,3,191 m²,108m²,,Garaje: 1,1,83m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/151503-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 395.000Venta,3,3,304 m²,192m²,,Garaje: 1,1995,1651m²,Dormitorios en Suite: 1,,Parrillero,,1,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,Piscina,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/97877-casa-en-venta-de-2-dormitorios-con-garage-en-paso-molino-montevideo,U$S 159.000Venta,2,1,248 m²,95m²,,Garaje: 1,1996,,,,Parrillero,,,Cocina Definida,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/151526-venta-casa-3-dormitorios-en-cerrito-de-la-victoria,U$S 80.000Venta,3,2,93 m²,93m²,,,,93m²,,,,,,Cocina Definida,,,,,,Sur,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/52216-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 360.000Venta,3,2,111 m²,111m²,,Garaje: 1,,134m²,,,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/187605-terreno-y-2-casas-frente-al-parque-rivera-ideal-inversion,U$S 510.000Venta,5,4,1140 m²,243m²,,Garaje: 5,1,897m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Oeste,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/183528-venta-de-casa-en-pocitos-5-dormitorios-y-garage,U$S 450.000Venta,5,4,275 m²,230m²,60m²,Garaje: 3,1985,275m²,Dormitorios en Suite: 1,,Parrillero,,2,Cocina Definida,,Jardín,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200513-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 350.000Venta,3,2,200 m²,130m²,,Garaje: 1,35,70m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/130873-casa-en-venta-de-2-dormitorios-con-garage-en-puerto-del-buceo-montevideo,U$S 180.000Venta,2,1,96 m²,,,Cochera: 1,,,,,,,,,REJAS,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/81193-venta-casa-2-pisos-4-dormitorios-2-banos-garage-parque-rodo,U$S 300.000Venta,4,2,165 m²,165m²,165m²,Garaje: 1,1964,165m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/119700-casa-en-venta-de-6-dormitorios-con-garage-en-parque-rodo-montevideo,U$S 415.000Venta,6,3,235 m²,338m²,,Garaje: 1,1944,235m²,,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,Piscina,Norte,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/159271-casa-en-venta-de-2-dormitorios-con-garage-en-jardines-de-carrasco-montevideo,U$S 215.000Venta,2,1,59 m²,59m²,,Garaje: 1,2025,59m²,,,,,,Cocina Definida,,,Acepta Mascotas,,Piscina,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/202903-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 190.000Venta,3,2,242 m²,98m²,,Garaje: 1,1939,242m²,,,,,,,,,,,,,,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/189387-se-vende-casa-de-2-dormitorios-en-marco-aurelio-y-solano-lopez-con-barbacoa,U$S 199.900Venta,2,2,125 m²,125m²,,Cochera: 1,1925,12m²,,,Parrillero,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/122318-casa-de-tres-dormitorios-en-venta-en-carrasco-004,U$S 880.000Venta,3,2,221 m²,221m²,26m²,Garaje: 2,,,,,,,,,,,,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/151953-venta-gran-padron-tres-apartamentos-zona-colon,U$S 159.000Venta,3,3,128 m²,,,,92,128m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202282-casa-en-venta-de-2-dormitorios-en-malvin-norte-montevideo,U$S 115.000Venta,2,1,135 m²,,,Garaje: 2,,,,,,,,Cocina Integrada,"Reja perimetral + opción de reja en ventanas, Puerta blindada de seguridad",,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/173807-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 675.000Venta,4,3,360 m²,310m²,50m²,Cochera: 5,1980,930m²,Dormitorios en Suite: 1,,Parrillero,Estufa a leña,2,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,Piscina,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/184811-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 370.000Venta,3,3,400 m²,103m²,,Garaje: 2,2000,400m²,,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/158888-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 950.000Venta,4,5,583 m²,550m²,,Garaje: 4,1,583m²,Dormitorios en Suite: 2,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,Piscina,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/166339-casa-en-la-comercio-en-venta-ideal-inversion,U$S 300.000Venta,7,3,247 m²,,,,,247m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/105518-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 550.000Venta,3,2,200 m²,200m²,,Garaje: 1,,154m²,,,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/165013-casa-en-venta-de-3-dormitorios-en-blanqueada-montevideo,U$S 153.200Venta,3,1,108 m²,96m²,,,,,,,,,,Cocina Definida,,Jardín,,,,,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/203601-venta-casa-3-dormitorios-pocitos,U$S 595.000Venta,3,3,300 m²,220m²,,Garaje: 1,,300m²,Dormitorios en Suite: 3,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/191915-casa-en-venta-de-3-dormitorios-con-garage-en-montevideo,U$S 229.000Venta,3,2,374 m²,130m²,,Cochera: 1,1975,374m²,,,Parrillero,,1,Cocina Definida,,Jardín,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/203593-venta-casa-3-dormitorios-2-banos-cochera-patio-pocitos-montevideo,U$S 260.000Venta,3,2,130 m²,130m²,120m²,,,130m²,,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,Piscina,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/206889-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 180.000Venta,3,1,88 m²,88m²,,Garaje: 0,,72m²,,,Parrillero,,2,,,,,,,Norte,,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/37407-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-norte-montevideo,U$S 228.000Venta,2,2,66.68 m²,63m²,,Garaje: 1,2024,,,,Parrillero,,2,Cocina Integrada,,Jardín,Acepta Mascotas,,Piscina,Este,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/160236-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,U$S 1.070.000Venta,3,4,224 m²,139m²,,Garaje: 2,2023,224m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/169242-casa-en-venta-de-4-dormitorios-c-cochera-en-la-blanqueada,U$S 265.000Venta,4,2,220 m²,220m²,,Garaje: 1,1955,,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/159278-casa-en-venta-de-3-dormitorios-en-cerro-montevideo,U$S 75.000Venta,3,2,329 m²,70m²,,Garaje: 5,1980,329m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/200635-casa-en-venta-de-3-dormitorios-en-union-montevideo,U$S 230.000Venta,3,2,364 m²,,,,1940,364m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/142757-casa-en-venta-de-4-dormitorios-con-garage-en-la-comercial-montevideo,U$S 230.000Venta,4,3,310 m²,262m²,,Garaje: 1,,,Dormitorios en Suite: 1,,,"Estufa a leña, aire acondicionado",,Cocina Integrada,REJAS,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194375-casa-en-venta-de-4-dormitorios-en-prado-montevideo,U$S 600.000Venta,4,3,665 m²,290m²,,Garaje: 6,1,665m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/206484-casa-en-venta-de-3-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 369.000Venta,3,3,130 m²,130m²,12m²,Garaje: 1,,130m²,,,,,2,,,,,,,Sur,,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/131852-casa-en-venta-de-4-dormitorios-en-carrasco-este-montevideo,U$S 445.000Venta,4,3,315 m²,165m²,,Cochera: 3,1,150m²,,,,,2,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,Norte,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/103554-casa-en-venta-de-2-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 280.000Venta,2,2,,156m²,,Garaje: 1,1953,453m²,,,Parrillero,,1,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199106-casa-en-venta-de-2-dormitorios-con-cochera-y-patio-en-la-blanqueada,U$S 309.000Venta,2,2,176 m²,119m²,,Garaje: 2,2008,37m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Sur,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/164002-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 720.000Venta,3,3,700 m²,180m²,,,2022,700m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/68430-casa-en-venta-de-5-dormitorios-en-prado-montevideo,U$S 330.000Venta,5,5,379 m²,379m²,,Garaje: 0,,427m²,,,,,,,,,,,,Norte,Frente,,,,,,,,,
