url,precio,Baños,Superficie,Superficie Construida,Superficie Terreno,Garage,Jardín,Plantas,Acepta Mascotas,Dormitorio,barrio,municipio,precio_por_m2_construido,precio_por_m2_terreno,precio_por_m2
https://www.casasymas.com.uy/propiedad/224373-venta-casa-5-dorm-barbacoa-jardin-y-garage-en-brazo-oriental,360000.0,4.0,582.0,582.0,582.0,0,,,,5.0,brazo-oriental,C,618.5567010309278,618.5567010309278,618.5567010309278
https://www.casasymas.com.uy/propiedad/188517-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,360000.0,2.0,163.0,111.0,163.0,0,Jardín,3.0,Acepta Mascotas,3.0,malvin,E,3243.2432432432433,2208.588957055215,2208.588957055215
https://www.casasymas.com.uy/propiedad/108196-casa-en-venta-de-4-dormitorios-en-centro-montevideo,220000.0,2.0,150.0,150.0,150.0,0,,2.0,,4.0,centro,B,1466.6666666666667,1466.6666666666667,1466.6666666666667
https://www.casasymas.com.uy/propiedad/7193-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1150000.0,4.0,1260.0,580.0,1260.0,0,Jardín,,Acepta Mascotas,4.0,carrasco,E,1982.7586206896551,912.6984126984127,912.6984126984127
https://www.casasymas.com.uy/propiedad/60388-casa-en-venta-de-2-dormitorios-en-villa-munoz-montevideo,130000.0,2.0,80.0,150.0,150.0,0,,1.0,,2.0,villa-munoz,C,866.6666666666666,866.6666666666666,1625.0
https://www.casasymas.com.uy/propiedad/226515-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,210000.0,1.0,141.0,141.0,321.0,0,,1.0,,3.0,brazo-oriental,C,1489.3617021276596,654.2056074766355,1489.3617021276596
https://www.casasymas.com.uy/propiedad/127550-casa-en-venta-de-5-dormitorios-en-jacinto-vera-montevideo,225000.0,2.0,360.0,160.0,200.0,0,,,,5.0,jacinto-vera,C,1406.25,1125.0,625.0
https://www.casasymas.com.uy/propiedad/171588-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,820000.0,2.0,165.0,165.0,426.0,0,,2.0,,3.0,carrasco-norte,E,4969.69696969697,1924.8826291079813,4969.69696969697
https://www.casasymas.com.uy/propiedad/228696-venta-de-casa-de-3-dormitorios-en-carrasco,578400.0,3.0,166.0,132.0,166.0,0,,2.0,,3.0,carrasco,E,4381.818181818182,3484.3373493975905,3484.3373493975905
https://www.casasymas.com.uy/propiedad/221939-casa-en-venta-de-3-dormitorios-en-la-comercial-montevideo,120000.0,1.0,87.0,87.0,69.0,0,,,,3.0,la-comercial,B,1379.3103448275863,1739.1304347826087,1379.3103448275863
https://www.casasymas.com.uy/propiedad/173493-casa-en-venta-de-2-dormitorios-c-cochera-en-malvin-norte,148000.0,1.0,135.0,72.0,63.0,0,,,Acepta Mascotas,2.0,malvin-norte,E,2055.5555555555557,2349.2063492063494,1096.2962962962963
https://www.casasymas.com.uy/propiedad/87107-casa-de-dos-dormitorios-en-venta-en-jardines-del-hipodromo,70000.0,1.0,95.0,49.0,,0,,1.0,,2.0,jardines-del-hipodromo,F,1428.5714285714287,,736.8421052631579
https://www.casasymas.com.uy/propiedad/176028-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,210000.0,2.0,60.0,60.0,80.0,0,Jardín,2.0,Acepta Mascotas,3.0,malvin,E,3500.0,2625.0,3500.0
https://www.casasymas.com.uy/propiedad/198713-casa-en-venta-de-4-dormitorios-en-atahualpa-montevideo,425000.0,3.0,203.0,203.0,173.0,0,,,,4.0,atahualpa,C,2093.5960591133003,2456.6473988439307,2093.5960591133003
https://www.casasymas.com.uy/propiedad/204092-casa-en-venta-de-5-dormitorios-en-la-comercial-montevideo,159000.0,2.0,228.0,188.0,188.0,0,Jardín,2.0,Acepta Mascotas,5.0,la-comercial,B,845.7446808510638,845.7446808510638,697.3684210526316
https://www.casasymas.com.uy/propiedad/219006-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,590000.0,2.0,272.0,223.0,,0,,2.0,,4.0,carrasco,E,2645.7399103139014,,2169.1176470588234
https://www.casasymas.com.uy/propiedad/228736-casa-en-venta-de-3-dormitorios-con-garage-en-jacinto-vera-montevideo,165000.0,2.0,102.0,145.0,102.0,0,,2.0,,3.0,jacinto-vera,C,1137.9310344827586,1617.6470588235295,1617.6470588235295
https://www.casasymas.com.uy/propiedad/146788-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,380000.0,2.0,109.0,109.0,124.0,0,,2.0,,3.0,malvin,E,3486.238532110092,3064.516129032258,3486.238532110092
https://www.casasymas.com.uy/propiedad/158344-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,1400000.0,3.0,,598.0,1127.0,0,Jardín,2.0,Acepta Mascotas,5.0,carrasco,E,2341.1371237458193,1242.2360248447205,
https://www.casasymas.com.uy/propiedad/216441-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,265000.0,2.0,295.0,89.0,295.0,0,,,,3.0,prado,A,2977.5280898876404,898.3050847457627,898.3050847457627
https://www.casasymas.com.uy/propiedad/229155-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,754080.0,3.0,354.0,208.0,354.0,0,,,,4.0,carrasco-norte,E,3625.3846153846152,2130.169491525424,2130.169491525424
https://www.casasymas.com.uy/propiedad/167839-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,335000.0,3.0,200.0,180.0,20.0,0,,,Acepta Mascotas,4.0,pocitos,CH,1861.111111111111,16750.0,1675.0
https://www.casasymas.com.uy/propiedad/90020-casa-en-venta-de-3-dormitorios-en-nuevo-paris-montevideo,140000.0,2.0,338.0,100.0,238.0,0,,,,3.0,nuevo-paris,A,1400.0,588.2352941176471,414.20118343195264
https://www.casasymas.com.uy/propiedad/146588-casa-en-venta-de-5-dormitorios-con-garage-en-tres-cruces-montevideo,210000.0,3.0,237.0,237.0,,0,,1.0,Acepta Mascotas,5.0,tres-cruces,B,886.0759493670886,,886.0759493670886
https://www.casasymas.com.uy/propiedad/144608-casa-en-venta-de-3-dormitorios-en-jacinto-vera-montevideo,105000.0,1.0,94.0,94.0,,0,,1.0,Acepta Mascotas,3.0,jacinto-vera,C,1117.0212765957447,,1117.0212765957447
https://www.casasymas.com.uy/propiedad/179879-casa-en-venta-de-4-dormitorios-en-pocitos-nuevo-montevideo,390000.0,3.0,328.0,183.0,,0,Jardín,1.0,Acepta Mascotas,4.0,pocitos,CH,2131.1475409836066,,1189.0243902439024
https://www.casasymas.com.uy/propiedad/200453-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,394000.0,3.0,178.0,178.0,260.0,0,,3.0,,3.0,punta-gorda,E,2213.483146067416,1515.3846153846155,2213.483146067416
https://www.casasymas.com.uy/propiedad/185330-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,880000.0,4.0,256.0,256.0,1030.0,0,,,,4.0,carrasco,E,3437.5,854.3689320388349,3437.5
https://www.casasymas.com.uy/propiedad/182694-casa-en-venta-de-4-dormitorios-en-malvin-montevideo,176000.0,2.0,808.0,143.0,808.0,0,Jardín,2.0,Acepta Mascotas,4.0,malvin,E,1230.7692307692307,217.82178217821783,217.82178217821783
https://www.casasymas.com.uy/propiedad/198810-casa-en-venta-de-3-dormitorios-en-prado-montevideo,360000.0,2.0,123.0,123.0,218.0,0,,,,3.0,prado,A,2926.829268292683,1651.3761467889908,2926.829268292683
https://www.casasymas.com.uy/propiedad/225724-venta-carrasco-norte-5-dormitorios,495000.0,2.0,1058.0,213.0,,0,,,,5.0,carrasco-norte,E,2323.943661971831,,467.86389413988655
https://www.casasymas.com.uy/propiedad/122278-casa-en-venta-de-3-dormitorios-con-garage-en-parque-batlle-montevideo,298000.0,2.0,120.0,100.0,120.0,0,,2.0,,3.0,parque-batlle,CH,2980.0,2483.3333333333335,2483.3333333333335
https://www.casasymas.com.uy/propiedad/97198-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,390000.0,3.0,155.0,105.0,155.0,0,,,,3.0,carrasco,E,3714.285714285714,2516.1290322580644,2516.1290322580644
https://www.casasymas.com.uy/propiedad/199233-casa-en-venta-de-3-dormitorios-en-prado-montevideo,230000.0,1.0,225.0,107.0,225.0,0,,,Acepta Mascotas,3.0,prado,A,2149.532710280374,1022.2222222222222,1022.2222222222222
https://www.casasymas.com.uy/propiedad/221060-casa-en-venta-de-3-dormitorios-en-aguada-montevideo,159900.0,2.0,185.0,142.0,185.0,0,,,,3.0,aguada,B,1126.056338028169,864.3243243243244,864.3243243243244
https://www.casasymas.com.uy/propiedad/205741-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,750000.0,4.0,800.0,280.0,800.0,0,Jardín,,Acepta Mascotas,3.0,carrasco,E,2678.5714285714284,937.5,937.5
https://www.casasymas.com.uy/propiedad/90139-oportunidad-inversores-venta-villa-espanola,75000.0,,338.0,68.0,338.0,0,,1.0,,,villa-espanola,D,1102.9411764705883,221.89349112426035,221.89349112426035
https://www.casasymas.com.uy/propiedad/230376-casa-en-venta-de-2-dormitorios-con-garage-en-la-comercial-montevideo,149500.0,,109.0,109.0,89.0,0,,,,2.0,la-comercial,B,1371.559633027523,1679.7752808988764,1371.559633027523
https://www.casasymas.com.uy/propiedad/188981-casa-en-venta-en-aguada-montevideo,65000.0,1.0,26.0,26.0,26.0,0,,,,,aguada,B,2500.0,2500.0,2500.0
https://www.casasymas.com.uy/propiedad/230538-casa-en-venta-de-4-dormitorios-con-garage-en-prado-montevideo,380000.0,2.0,234.0,224.0,234.0,0,,,,4.0,prado,A,1696.4285714285713,1623.931623931624,1623.931623931624
https://www.casasymas.com.uy/propiedad/195498-dos-casas-en-venta-en-padron-unico-la-teja,145000.0,2.0,233.0,139.0,,0,Jardín,,Acepta Mascotas,4.0,la-teja,A,1043.1654676258993,,622.3175965665237
https://www.casasymas.com.uy/propiedad/216674-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,670000.0,4.0,,130.0,322.0,0,,,,4.0,carrasco,E,5153.846153846154,2080.745341614907,
https://www.casasymas.com.uy/propiedad/203691-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,435000.0,4.0,309.0,200.0,309.0,0,,,,3.0,carrasco-norte,E,2175.0,1407.7669902912621,1407.7669902912621
https://www.casasymas.com.uy/propiedad/151458-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,380000.0,3.0,199.0,113.0,,0,Jardín,2.0,Acepta Mascotas,3.0,carrasco-norte,E,3362.83185840708,,1909.5477386934674
https://www.casasymas.com.uy/propiedad/231875-casa-en-venta-de-2-dormitorios-en-sayago-montevideo,195000.0,1.0,268.0,268.0,,0,,,,2.0,sayago,G,727.6119402985074,,727.6119402985074
https://www.casasymas.com.uy/propiedad/208238-casa-en-venta-de-2-dormitorios-en-malvin-norte-montevideo,140000.0,1.0,283.0,63.0,283.0,0,,,,2.0,malvin-norte,E,2222.222222222222,494.69964664310953,494.69964664310953
https://www.casasymas.com.uy/propiedad/228839-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,656640.0,3.0,168.0,141.0,168.0,0,Jardín,,Acepta Mascotas,3.0,carrasco,E,4657.021276595745,3908.5714285714284,3908.5714285714284
https://www.casasymas.com.uy/propiedad/214325-casa-en-venta-de-2-dormitorios-con-garage-en-belvedere-montevideo,119000.0,1.0,85.0,85.0,475.0,0,,1.0,,2.0,belvedere,A,1400.0,250.52631578947367,1400.0
https://www.casasymas.com.uy/propiedad/159263-casa-en-venta-de-2-dormitorios-en-jardines-de-carrasco-montevideo,232000.0,1.0,66.0,66.0,66.0,0,,,Acepta Mascotas,2.0,carrasco,E,3515.151515151515,3515.151515151515,3515.151515151515
https://www.casasymas.com.uy/propiedad/145813-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,470000.0,3.0,264.0,167.0,168.0,0,Jardín,2.0,,3.0,malvin,E,2814.37125748503,2797.6190476190477,1780.3030303030303
https://www.casasymas.com.uy/propiedad/159260-casa-en-venta-de-5-dormitorios-con-garage-en-punta-gorda-montevideo,395000.0,4.0,372.0,250.0,372.0,0,Jardín,,Acepta Mascotas,5.0,punta-gorda,E,1580.0,1061.8279569892472,1061.8279569892472
https://www.casasymas.com.uy/propiedad/196250-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,365000.0,3.0,198.0,115.0,83.0,0,,,Acepta Mascotas,3.0,carrasco-norte,E,3173.913043478261,4397.590361445783,1843.4343434343434
https://www.casasymas.com.uy/propiedad/216851-casa-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,169000.0,1.0,70.0,65.0,,0,,,Acepta Mascotas,2.0,la-blanqueada,CH,2600.0,,2414.285714285714
https://www.casasymas.com.uy/propiedad/222536-casa-en-venta-de-4-dormitorios-con-garage-en-tres-cruces-montevideo,320000.0,3.0,177.0,135.0,,0,Jardín,,,4.0,tres-cruces,B,2370.3703703703704,,1807.9096045197741
https://www.casasymas.com.uy/propiedad/208255-casa-en-venta-de-3-dormitorios-en-centro-montevideo,165000.0,2.0,127.0,200.0,127.0,0,,,,3.0,centro,B,825.0,1299.2125984251968,1299.2125984251968
https://www.casasymas.com.uy/propiedad/75757-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,210000.0,1.0,90.0,77.0,90.0,0,,,,2.0,buceo,CH,2727.2727272727275,2333.3333333333335,2333.3333333333335
https://www.casasymas.com.uy/propiedad/126765-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,498000.0,3.0,160.0,150.0,10.0,0,,,Acepta Mascotas,3.0,pocitos,CH,3320.0,49800.0,3112.5
https://www.casasymas.com.uy/propiedad/131012-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,480000.0,3.0,,250.0,336.0,0,Jardín,1.0,,3.0,carrasco,E,1920.0,1428.5714285714287,
https://www.casasymas.com.uy/propiedad/141984-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,570000.0,2.0,645.0,240.0,645.0,0,,,,3.0,carrasco,E,2375.0,883.7209302325581,883.7209302325581
https://www.casasymas.com.uy/propiedad/89973-casa-en-venta-de-4-dormitorios-con-garage-en-belvedere-montevideo,160000.0,2.0,310.0,150.0,160.0,0,,,,4.0,belvedere,A,1066.6666666666667,1000.0,516.1290322580645
https://www.casasymas.com.uy/propiedad/225978-casa-en-venta-de-4-dormitorios-en-pocitos-montevideo,325000.0,3.0,161.0,150.0,50.0,0,Jardín,,Acepta Mascotas,4.0,pocitos,CH,2166.6666666666665,6500.0,2018.6335403726707
https://www.casasymas.com.uy/propiedad/183528-venta-de-casa-en-pocitos-5-dormitorios-y-garage,450000.0,4.0,275.0,230.0,275.0,0,Jardín,2.0,Acepta Mascotas,5.0,pocitos,CH,1956.5217391304348,1636.3636363636363,1636.3636363636363
https://www.casasymas.com.uy/propiedad/158835-casa-en-venta-de-3-dormitorios-con-garage-en-union-montevideo,178000.0,2.0,177.0,131.0,177.0,0,,,Acepta Mascotas,3.0,union,D,1358.7786259541986,1005.6497175141243,1005.6497175141243
https://www.casasymas.com.uy/propiedad/231679-casa-en-venta-de-5-dormitorios-con-garage-en-aguada-montevideo,245000.0,2.0,197.0,197.0,336.0,0,Jardín,,Acepta Mascotas,5.0,aguada,B,1243.6548223350253,729.1666666666666,1243.6548223350253
https://www.casasymas.com.uy/propiedad/210461-casa-en-venta-de-3-dormitorios-en-larranaga-montevideo,175000.0,2.0,95.0,100.0,95.0,0,,,,3.0,larranaga,C,1750.0,1842.1052631578948,1842.1052631578948
https://www.casasymas.com.uy/propiedad/188945-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,750000.0,3.0,368.0,169.0,368.0,0,Jardín,,,3.0,san-nicolas,E,4437.869822485207,2038.0434782608695,2038.0434782608695
https://www.casasymas.com.uy/propiedad/220746-casa-en-venta-de-3-dormitorios-en-capurro-montevideo,165000.0,2.0,350.0,143.0,350.0,0,,,,3.0,capurro,C,1153.8461538461538,471.42857142857144,471.42857142857144
https://www.casasymas.com.uy/propiedad/198836-casa-en-venta-de-2-dormitorios-en-reducto-montevideo,135000.0,1.0,139.0,139.0,139.0,0,,,,2.0,reducto,C,971.2230215827338,971.2230215827338,971.2230215827338
https://www.casasymas.com.uy/propiedad/200326-casa-en-venta-de-4-dormitorios-en-brazo-oriental-montevideo,255000.0,3.0,198.0,192.0,6.0,0,,,Acepta Mascotas,4.0,brazo-oriental,C,1328.125,42500.0,1287.878787878788
https://www.casasymas.com.uy/propiedad/195559-casa-en-venta-en-carrasco-montevideo,1300000.0,,398.0,398.0,1000.0,0,,1.0,,,carrasco,E,3266.331658291457,1300.0,3266.331658291457
https://www.casasymas.com.uy/propiedad/213508-casa-en-venta-de-5-dormitorios-en-jardines-de-carrasco-montevideo,1300000.0,3.0,648.0,359.0,648.0,0,Jardín,,Acepta Mascotas,5.0,carrasco,E,3621.1699164345405,2006.1728395061727,2006.1728395061727
https://www.casasymas.com.uy/propiedad/224423-casa-en-venta-de-3-dormitorios-en-punta-carretas-montevideo,850000.0,4.0,330.0,330.0,250.0,0,Jardín,2.0,Acepta Mascotas,3.0,punta-carretas,CH,2575.757575757576,3400.0,2575.757575757576
https://www.casasymas.com.uy/propiedad/187733-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,975000.0,4.0,210.9,290.0,290.0,0,,3.0,,3.0,carrasco-norte,E,3362.0689655172414,3362.0689655172414,4623.0440967283075
https://www.casasymas.com.uy/propiedad/233543-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,250000.0,2.0,103.0,96.0,103.0,0,,,Acepta Mascotas,2.0,malvin,E,2604.1666666666665,2427.1844660194174,2427.1844660194174
https://www.casasymas.com.uy/propiedad/160021-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,580000.0,3.0,285.0,204.0,285.0,0,,,Acepta Mascotas,3.0,carrasco,E,2843.1372549019607,2035.0877192982457,2035.0877192982457
https://www.casasymas.com.uy/propiedad/156606-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,220000.0,2.0,86.0,86.0,119.0,0,,1.0,,2.0,malvin,E,2558.139534883721,1848.7394957983192,2558.139534883721
https://www.casasymas.com.uy/propiedad/159276-casa-en-venta-de-2-dormitorios-en-union-montevideo,135000.0,1.0,461.0,115.0,461.0,0,Jardín,,,2.0,union,D,1173.9130434782608,292.8416485900217,292.8416485900217
https://www.casasymas.com.uy/propiedad/194239-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,430000.0,2.0,430.0,218.0,430.0,0,Jardín,,Acepta Mascotas,3.0,malvin,E,1972.4770642201836,1000.0,1000.0
https://www.casasymas.com.uy/propiedad/158912-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,475000.0,2.0,400.0,140.0,400.0,0,,,,3.0,carrasco,E,3392.8571428571427,1187.5,1187.5
https://www.casasymas.com.uy/propiedad/221470-casa-en-venta-de-3-dormitorios-en-aguada-montevideo,147000.0,1.0,206.0,206.0,103.0,0,,,,3.0,aguada,B,713.5922330097087,1427.1844660194174,713.5922330097087
https://www.casasymas.com.uy/propiedad/159823-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-norte-montevideo,139000.0,1.0,141.0,54.0,141.0,0,,,Acepta Mascotas,2.0,carrasco-norte,E,2574.074074074074,985.8156028368794,985.8156028368794
https://www.casasymas.com.uy/propiedad/175394-casa-en-venta-de-3-dormitorios-con-garage-en-jacinto-vera-montevideo,244900.0,2.0,100.0,100.0,190.0,0,,1.0,,3.0,jacinto-vera,C,2449.0,1288.9473684210527,2449.0
https://www.casasymas.com.uy/propiedad/195321-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,240000.0,2.0,125.0,94.0,31.0,0,,,,3.0,brazo-oriental,C,2553.191489361702,7741.935483870968,1920.0
https://www.casasymas.com.uy/propiedad/226301-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,580000.0,2.0,,300.0,480.0,0,,,,3.0,punta-gorda,E,1933.3333333333333,1208.3333333333333,
https://www.casasymas.com.uy/propiedad/227690-casa-en-venta-de-2-dormitorios-en-villa-espanola-montevideo,109000.0,1.0,240.0,110.0,130.0,0,Jardín,,Acepta Mascotas,2.0,villa-espanola,D,990.9090909090909,838.4615384615385,454.1666666666667
https://www.casasymas.com.uy/propiedad/227046-casa-en-venta-de-3-dormitorios-en-atahualpa-montevideo,315000.0,2.0,332.0,130.0,,0,Jardín,,,3.0,atahualpa,C,2423.076923076923,,948.7951807228916
https://www.casasymas.com.uy/propiedad/190630-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,390000.0,1.0,80.0,80.0,800.0,0,Jardín,,Acepta Mascotas,2.0,carrasco-norte,E,4875.0,487.5,4875.0
https://www.casasymas.com.uy/propiedad/185891-vende-casa-2-dormitorios-escritorio-patio-y-garaje-parque-batlle,210000.0,1.0,133.0,112.0,130.0,0,,1.0,,2.0,parque-batlle,CH,1875.0,1615.3846153846155,1578.9473684210527
https://www.casasymas.com.uy/propiedad/158356-casa-en-venta-de-3-dormitorios-en-carrasco-este-montevideo,360000.0,2.0,186.0,108.0,186.0,0,Jardín,,Acepta Mascotas,3.0,carrasco,E,3333.3333333333335,1935.483870967742,1935.483870967742
https://www.casasymas.com.uy/propiedad/147270-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,2450000.0,4.0,1000.0,470.0,,0,Jardín,,Acepta Mascotas,4.0,san-nicolas,E,5212.765957446809,,2450.0
https://www.casasymas.com.uy/propiedad/228668-casa-de-tres-dormitorios-en-venta-en-carrasco-018c,560400.0,2.0,166.0,188.0,225.0,0,,2.0,,3.0,carrasco,E,2980.851063829787,2490.6666666666665,3375.9036144578313
https://www.casasymas.com.uy/propiedad/228519-terreno-y-2-casas-frente-al-parque-rivera-ideal-desarrollo,510000.0,4.0,1140.0,243.0,897.0,0,Jardín,,Acepta Mascotas,5.0,parque-rivera,E,2098.7654320987654,568.561872909699,447.36842105263156
https://www.casasymas.com.uy/propiedad/204574-casa-en-venta-de-2-dormitorios-en-aires-puros-montevideo,160000.0,3.0,340.0,140.0,200.0,0,Jardín,,Acepta Mascotas,2.0,aires-puros,C,1142.857142857143,800.0,470.5882352941176
https://www.casasymas.com.uy/propiedad/210071-casa-en-venta-de-3-dormitorios-con-garage-en-puerto-del-buceo-montevideo,250000.0,1.0,120.0,72.0,,0,Jardín,,,3.0,buceo,CH,3472.222222222222,,2083.3333333333335
https://www.casasymas.com.uy/propiedad/233266-casa-en-venta-en-paso-de-la-arena,79900.0,1.0,2575.0,236.0,,0,Jardín,,,3.0,paso-de-la-arena,A,338.5593220338983,,31.02912621359223
https://www.casasymas.com.uy/propiedad/34459-espectaculares-casas-de-3-dormitorios-en-el-corazon-de-carrasco-sur,780000.0,3.0,325.0,195.0,429.0,0,Jardín,2.0,Acepta Mascotas,3.0,carrasco,E,4000.0,1818.1818181818182,2400.0
https://www.casasymas.com.uy/propiedad/217467-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,640000.0,2.0,900.0,220.0,680.0,0,Jardín,,Acepta Mascotas,4.0,carrasco-norte,E,2909.090909090909,941.1764705882352,711.1111111111111
https://www.casasymas.com.uy/propiedad/159372-casa-en-venta-de-4-dormitorios-en-perez-castellanos-montevideo,118000.0,1.0,149.0,111.0,149.0,0,Jardín,,Acepta Mascotas,4.0,perez-castellanos,D,1063.063063063063,791.9463087248322,791.9463087248322
https://www.casasymas.com.uy/propiedad/163620-casa-en-venta-de-3-dormitorios-en-prado-montevideo,230000.0,2.0,120.0,120.0,,0,,,,3.0,prado,A,1916.6666666666667,,1916.6666666666667
https://www.casasymas.com.uy/propiedad/819-casa-en-venta-de-3-dormitorios-en-ciudad-vieja-montevideo,570000.0,1.0,169.0,169.0,169.0,0,,,Acepta Mascotas,3.0,ciudad-vieja,B,3372.7810650887573,3372.7810650887573,3372.7810650887573
https://www.casasymas.com.uy/propiedad/228520-casa-en-venta-de-5-dormitorios-en-pocitos-montevideo,290000.0,1.0,132.0,126.0,,0,,,,5.0,pocitos,CH,2301.5873015873017,,2196.969696969697
https://www.casasymas.com.uy/propiedad/167256-casa-en-venta-de-2-dormitorios-con-garage-en-la-blanqueada-montevideo,280000.0,,398.0,174.0,,0,Jardín,,,2.0,la-blanqueada,CH,1609.1954022988505,,703.5175879396985
https://www.casasymas.com.uy/propiedad/187421-casa-en-venta-de-2-dormitorios-en-tres-cruces-montevideo,225000.0,1.0,163.0,87.0,163.0,0,,,,2.0,tres-cruces,B,2586.206896551724,1380.3680981595091,1380.3680981595091
https://www.casasymas.com.uy/propiedad/226513-casa-en-venta-de-4-dormitorios-en-prado-montevideo,315000.0,2.0,226.0,226.0,290.0,0,,,,4.0,prado,A,1393.8053097345132,1086.2068965517242,1393.8053097345132
https://www.casasymas.com.uy/propiedad/151493-venta-casa-de-3-dormitorios-y-parrillero-en-aguada,120000.0,1.0,95.0,95.0,95.0,0,,,,3.0,aguada,B,1263.157894736842,1263.157894736842,1263.157894736842
https://www.casasymas.com.uy/propiedad/176074-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,1100000.0,3.0,1296.0,456.0,1296.0,0,Jardín,2.0,Acepta Mascotas,3.0,carrasco,E,2412.280701754386,848.7654320987655,848.7654320987655
https://www.casasymas.com.uy/propiedad/194956-casa-en-venta-de-2-dormitorios-con-garage-en-tres-cruces-montevideo,127000.0,1.0,126.0,89.0,126.0,0,,,Acepta Mascotas,2.0,tres-cruces,B,1426.9662921348315,1007.936507936508,1007.936507936508
https://www.casasymas.com.uy/propiedad/183901-casa-en-venta-de-4-dormitorios-con-garage-en-atahualpa-montevideo,290000.0,3.0,186.0,186.0,196.0,0,,2.0,,4.0,atahualpa,C,1559.1397849462367,1479.591836734694,1559.1397849462367
https://www.casasymas.com.uy/propiedad/119634-casa-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,90000.0,1.0,58.0,58.0,58.0,0,,,,1.0,la-blanqueada,CH,1551.7241379310344,1551.7241379310344,1551.7241379310344
https://www.casasymas.com.uy/propiedad/228664-casa-de-tres-dormitorios-en-venta-en-carrasco-14b,559440.0,2.0,168.0,190.0,217.0,0,,2.0,,3.0,carrasco,E,2944.4210526315787,2578.064516129032,3330.0
https://www.casasymas.com.uy/propiedad/203793-casa-en-venta-de-3-dormitorios-con-garage-en-punta-gorda-montevideo,690000.0,3.0,305.0,180.0,305.0,0,,,,3.0,punta-gorda,E,3833.3333333333335,2262.2950819672133,2262.2950819672133
https://www.casasymas.com.uy/propiedad/210705-casa-en-venta-de-3-dormitorios-en-nuevo-paris-montevideo,63000.0,3.0,500.0,150.0,500.0,0,Jardín,,Acepta Mascotas,3.0,nuevo-paris,A,420.0,126.0,126.0
https://www.casasymas.com.uy/propiedad/120547-casa-en-venta-en-ciudad-vieja-montevideo,148000.0,,530.0,530.0,248.0,0,,2.0,,,ciudad-vieja,B,279.24528301886795,596.7741935483871,279.24528301886795
https://www.casasymas.com.uy/propiedad/216149-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,350000.0,1.0,112.0,112.0,77.0,0,,2.0,,3.0,pocitos,CH,3125.0,4545.454545454545,3125.0
https://www.casasymas.com.uy/propiedad/227712-casa-en-venta-de-2-dormitorios-con-garage-en-pocitos-montevideo,270000.0,2.0,115.0,115.0,92.0,0,,,Acepta Mascotas,2.0,pocitos,CH,2347.8260869565215,2934.782608695652,2347.8260869565215
https://www.casasymas.com.uy/propiedad/119404-casa-en-venta-de-3-dormitorios-con-garage-en-mercado-modelo-montevideo,270000.0,3.0,337.0,182.0,337.0,0,,,,3.0,mercado-modelo,C,1483.5164835164835,801.186943620178,801.186943620178
