url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Servicio,Garage,Calefacción,Cocina,Año de Construcción,Jardín,Dormitorios Suite,Piscina,Orientación,Plantas,Parrillero,Acepta Mascotas,Superficie Balcones,Disposición,Pisos Edificio,Lavadero,Seguridad,Altura,Aptos por piso,Patio,Muebles,Propiedad Horizontal,Gastos Comúnes,Piso,Ascensor
https://www.casasymas.com.uy/propiedad/155248-casa-en-venta-de-5-dormitorios-en-cordon-montevideo,U$S 320.000Venta,5,2.0,119 m²,260m²,119m²,,,,Cocina Definida,,,,,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/203573-venta-casa-de-3-dormitorios-a-estrenar-en-carrasco,U$S 539.900Venta,3,3.0,186 m²,131m²,,,,,Cocina Integrada,,Jardín,,Piscina,,1.0,Parrillero,Acepta Mascotas,55m²,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/122815-casa-en-venta-2-plantas-unica-con-esta-construccion-equipada-terreno-950-m2-mucha-seguridad-posibilidad-de-2-casas-piedras-blancas-montevideo,U$S 210.000Venta,6,3.0,950 m²,355m²,950m²,,Garaje: 1,,Cocina Definida,1945.0,,Dormitorios en Suite: 1,Piscina,Norte,,,,50m²,Frente,,Lavadero,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/165501-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,U$S 770.000Venta,3,5.0,,226m²,421m²,Dormitorios de Servicio: 1,Cochera: 2,,Cocina Definida,,Jardín,Dormitorios en Suite: 1,Piscina,,,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158469-casa-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 175.000Venta,2,1.0,150 m²,140m²,150m²,,,,Cocina Definida,1958.0,,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/196002-casa-en-venta-de-5-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 540.000Venta,5,3.0,355 m²,285m²,355m²,,Garaje: 1,,Cocina Definida,1.0,,Dormitorios en Suite: 1,,,,,,,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/118314-casa-en-venta-de-2-dormitorios-en-prado-montevideo,U$S 100.000Venta,2,1.0,78 m²,46m²,78m²,,,,Cocina Definida,1956.0,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/186195-venta-casa-en-carrasco-9458-de-4-dormitorios,U$S 345.000Venta,4,1.0,502 m²,75m²,502m²,,,,,1.0,Jardín,,,,,,,502m²,Frente,1.0,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/123718-casa-en-venta-de-3-dormitorios-en-aires-puros-montevideo,U$S 120.000Venta,3,1.0,66 m²,66m²,63m²,,Garaje: 0,,,,,,,Este,,,,,Frente,,,,,,,,,UYU 2000,,
https://www.casasymas.com.uy/propiedad/172439-casa-en-alquiler-y-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 970.000Venta,4,4.0,375 m²,160m²,375m²,,,LOSA ELECTRICA,Cocina Integrada,2023.0,Jardín,,Piscina,Norte,,Parrillero,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/165832-casa-en-venta-de-3-dormitorios-con-garage-en-colon-montevideo,U$S 135.000Venta,3,2.0,514 m²,135m²,514m²,,Garaje: 1,,Cocina Definida,1956.0,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/163085-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 365.000Venta,3,2.0,156 m²,112m²,156m²,,Cochera: 1,Estufa alto rendimiento y Aires,Cocina Definida,2025.0,Jardín,Dormitorios en Suite: 1,,,2.0,,Acepta Mascotas,,,,,,3m,1.0,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/195782-casa-en-venta-de-6-dormitorios-con-cochera-y-patio-en-la-blanqueada,U$S 200.000Venta,6,5.0,345 m²,268m²,72m²,,Garaje: 1,,Cocina Definida,1.0,,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/183523-venta-de-casa-en-el-prado-3-dormitorios-y-3-garages,U$S 260.000Venta,3,2.0,430 m²,235m²,430m²,,Garaje: 4,,Cocina Definida,1942.0,Jardín,Dormitorios en Suite: 1,,Este,1.0,Parrillero,Acepta Mascotas,100m²,,,,Rejas,,,,,,,,
https://www.casasymas.com.uy/propiedad/183499-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 330.000Venta,3,2.0,100 m²,100m²,100m²,,Garaje: 1,,Cocina Definida,,,,,,,,,,Frente,,Lavadero,,,,,,,UYU 7000,,
https://www.casasymas.com.uy/propiedad/43595-venta-casa-4-dormitorios-carrasco-norte-bolivia-y-messina-a-pasos-de-portones,U$S 395.000Venta,4,2.0,143 m²,143m²,195m²,,Cochera: 5,estufa a leña,Cocina Definida,1978.0,Jardín,,,,2.0,Parrillero,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/150276-casa-en-venta-de-2-dormitorios-en-prado-montevideo,U$S 130.000Venta,2,1.0,172 m²,114m²,58m²,,,,,1925.0,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158949-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 790.000Venta,4,4.0,777 m²,361m²,777m²,Dormitorios de Servicio: 1,Garaje: 4,,Cocina Definida,1.0,,Dormitorios en Suite: 2,Piscina,,,,,,,,Lavadero,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/203593-venta-casa-3-dormitorios-2-banos-cochera-patio-pocitos-montevideo,U$S 260.000Venta,3,2.0,130 m²,130m²,130m²,Dormitorios de Servicio: 1,,,Cocina Definida,,,,Piscina,,,,,120m²,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183824-venta-casa-en-parques-de-carrasco,U$S 950.000Venta,4,3.0,205 m²,179m²,26m²,,Garaje: 1,,Cocina Definida,,Jardín,,Piscina,Norte,,,,,,,,,,,Patio,,,UYU 12000,,
https://www.casasymas.com.uy/propiedad/164999-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 211.500Venta,3,2.0,200 m²,80m²,,,Cochera: 0,,Cocina Definida,,Jardín,,,Este,1.0,,Acepta Mascotas,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/198742-casa-en-venta-de-4-dormitorios-con-garage-en-prado-montevideo,U$S 315.000Venta,4,2.0,226 m²,226m²,289m²,,Garaje: 1,,,1962.0,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198604-vendo-casa-en-colon-con-apto-al-fondo,U$S 110.000Venta,2,2.0,271 m²,70m²,271m²,,Cochera: 2,,,1954.0,Jardín,,,,,,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/190708-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 262.000Venta,3,2.0,178 m²,153m²,25m²,,Garaje: 1,,Cocina Definida,1.0,Jardín,,,Este,,,Acepta Mascotas,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/151969-atencion-inversionistas-venta-casa-de-20-dormitorios-en-av-agraciada,U$S 460.000Venta,20,5.0,300 m²,600m²,300m²,,,,Cocina Definida,,,,,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200513-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 350.000Venta,3,2.0,200 m²,130m²,70m²,,Garaje: 1,,Cocina Definida,35.0,,,,Norte,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/57778-casa-en-venta-de-7-dormitorios-en-tres-cruces-montevideo,U$S 680.000Venta,7,3.0,274 m²,274m²,612m²,,Garaje: 10,,,,,,,Norte,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199649-casa-en-venta-de-8-dormitorios-en-pocitos-montevideo,U$S 835.000Venta,8,5.0,590 m²,390m²,200m²,,Garaje: 3,,Cocina Definida,65.0,Jardín,,,Norte,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/175911-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 470.000Venta,3,2.0,230 m²,150m²,80m²,,Garaje: 2,,Cocina Definida,1.0,Jardín,,,Sur,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/34459-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,U$S 780.000Venta,3,3.0,325 m²,195m²,429m²,,Garaje: 2,Losa radiante,Cocina Integrada,2024.0,Jardín,Dormitorios en Suite: 1,,Sur,2.0,Parrillero,Acepta Mascotas,27m²,,,,Virtual,,,,,,,,
https://www.casasymas.com.uy/propiedad/94244-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 420.000Venta,3,1.0,,240m²,405m²,,,,Cocina Definida,1960.0,Jardín,,,Sur,,,Acepta Mascotas,,Frente,,Lavadero,,,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/198581-venta-casa-ph-3-dormitorios-jardines-del-prado-ref-1890,U$S 350.000Venta,3,2.0,100 m²,100m²,204m²,,Cochera: 2,Losa radiante,Cocina Integrada,,Jardín,,,,2.0,Parrillero,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/195350-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-norte-montevideo,U$S 240.000Venta,2,1.0,836 m²,70m²,708m²,,Garaje: 1,,Cocina Definida,,Jardín,,Piscina,,,Parrillero,Acepta Mascotas,,,,,,,,,Muebles,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/158863-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 590.000Venta,4,3.0,600 m²,495m²,600m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1979.0,,,,,,,,,,,Lavadero,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/179489-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 360.000Venta,3,3.0,,113m²,,,,,Cocina Definida,,,Dormitorios en Suite: 1,,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/196292-hermosa-casa-en-la-aguada,U$S 170.000Venta,4,2.0,171 m²,171m²,,,,,Cocina Definida,1913.0,,,,Norte,2.0,,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/168568-chacra-en-venta-paso-de-la-arena,U$S 120.000Venta,2,1.0,58490 m²,150m²,58340m²,,Garaje: 2,,Cocina Definida,1.0,,,,Norte,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/176390-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,U$S 195.000Venta,3,1.0,150 m²,112m²,38m²,,Garaje: 1,,Cocina Definida,1.0,,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/193176-venta-casa-3-dormitorios-carrasco-norte-housing-aires-plaza,U$S 385.000Venta,3,3.0,207.4 m²,114m²,,,Cochera: 2,Losa Radiante y estufa alto rendimiento,Cocina Integrada,2024.0,Jardín,Dormitorios en Suite: 1,,,2.0,Parrillero,Acepta Mascotas,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/189382-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 365.000Venta,3,3.0,,98m²,157m²,,,,,1.0,Jardín,,,Norte,,,Acepta Mascotas,,Frente,,Lavadero,,,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/177911-venta-casa-4-dormitorios-carrasco-lieja-mejor-que-a-estrenar-club-naval,U$S 1.100.000Venta,4,5.0,275 m²,,623m²,Dormitorios de Servicio: 1,Garaje: 3,"Estufa a leña , Aire Acondicionado",Cocina Definida,1987.0,,,Piscina,,2.0,Parrillero,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/58094-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 322.000Venta,3,2.0,99 m²,99m²,99m²,,Garaje: 2,,,,,,,Sur,3.0,,,,Frente,3.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200354-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 140.000Venta,3,1.0,64 m²,,,,Garaje: 1,,,,,,,,1.0,,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/154953-casa-en-venta-de-2-dormitorios-en-malvin-norte-montevideo,U$S 265.000Venta,2,2.0,,114m²,700m²,,,,Cocina Definida,1974.0,Jardín,,,Este,,,Acepta Mascotas,,Frente,,Lavadero,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/194733-casa-en-venta-de-5-dormitorios-con-garage-en-prado-montevideo,U$S 395.000Venta,5,4.0,357 m²,379m²,540m²,Dormitorios de Servicio: 1,Garaje: 1,,,,,,,Norte,2.0,,,22m²,,2.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/160577-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 705.000Venta,4,4.0,750 m²,334m²,750m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1.0,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1.0,Patio,,,,,
https://www.casasymas.com.uy/propiedad/181637-casa-en-venta-de-4-dormitorios-en-perez-castellanos-montevideo,U$S 345.000Venta,4,3.0,728 m²,180m²,,,Garaje: 0,,Cocina Definida,1965.0,Jardín,,,,,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195125-casa-en-venta-de-2-dormitorios-en-carrasco-montevideo,U$S 700.000Venta,2,3.0,300 m²,199m²,300m²,Dormitorios de Servicio: 1,Garaje: 4,,Cocina Definida,1928.0,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/170824-venta-casa-5-dormitorios-en-pocitos-montevideo,U$S 1.500.000Venta,5,3.0,381 m²,341m²,1008m²,,Garaje: 3,,,1.0,Jardín,,Piscina,Este,,,,381m²,Frente,1.0,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/160421-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-montevideo,U$S 274.000Venta,2,2.0,86 m²,,86m²,,Garaje: 1,,Cocina Definida,2023.0,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,,,3m,1.0,Patio,,,,,
https://www.casasymas.com.uy/propiedad/160302-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 450.000Venta,3,2.0,250 m²,147m²,250m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1992.0,Jardín,,,,,,,,,,Lavadero,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/141027-casa-en-venta-de-3-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 360.000Venta,3,2.0,130 m²,144m²,392m²,Dormitorios de Servicio: 1,Garaje: 1,,,,,,,Oeste,1.0,,,14m²,Frente,1.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/191491-casa-en-venta-de-7-dormitorios-en-carrasco-montevideo,U$S 1.500.000Venta,7,4.0,398 m²,398m²,1000m²,,Garaje: 4,,,,,,,Norte,1.0,,,,,1.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/174658-casa-en-venta-de-5-dormitorios-con-garage-en-carrasco-montevideo,U$S 980.000Venta,5,4.0,736 m²,437m²,736m²,Dormitorios de Servicio: 1,Garaje: 1,,,1.0,,,,Este,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179313-venta-2-casas-y-2-apartamentos-a-reciclar-completamente-la-comercial-montevideo,U$S 125.000Venta,8,4.0,240 m²,240m²,240m²,Dormitorios de Servicio: 1,,,Cocina Definida,1.0,,,Piscina,,,,,240m²,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202729-casa-en-venta-de-10-dormitorios-en-parque-rodo-montevideo,U$S 520.000Venta,10,4.0,212 m²,328m²,,,,,Cocina Definida,1933.0,,,,Norte,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/116405-casa-en-venta-de-2-dormitorios-en-villa-espanola-montevideo,U$S 55.000Venta,2,1.0,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/150205-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 320.000Venta,3,1.0,110 m²,222m²,332m²,,,,,1960.0,,,,,,,,,,1.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202742-venta-casa-en-carrasco-9876-gran-terreno-piscina-barbacoa,U$S 750.000Venta,4,5.0,1000 m²,264m²,1000m²,,,,,,Jardín,,Piscina,,,,,1000m²,Frente,1.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179882-casa-en-venta-de-2-dormitorios-con-garage-en-montevideo-montevideo,U$S 55Venta,2,1.0,,,,,Garaje: 1,,Cocina Definida,,,,,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/170542-casa-en-venta-de-3-dormitorios-en-union-montevideo,U$S 350.000Venta,3,2.0,1037 m²,555m²,1037m²,Dormitorios de Servicio: 1,,,Cocina Definida,1980.0,,,,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198415-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 770.000Venta,4,4.0,770 m²,360m²,770m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1945.0,Jardín,Dormitorios en Suite: 1,Piscina,,,,Acepta Mascotas,,,,Lavadero,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/130556-casa-en-venta-de-3-dormitorios-en-malvin-norte-montevideo,U$S 134.000Venta,3,1.0,280 m²,,,,,,,,,,,,,Parrillero,Acepta Mascotas,,,,,REJAS,,,,,,,,
https://www.casasymas.com.uy/propiedad/181513-casa-en-venta-de-6-dormitorios-en-punta-carretas-montevideo,U$S 1.300.000Venta,6,9.0,484 m²,330m²,154m²,,Garaje: 2,,Cocina Definida,,,,,Sur,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/189378-casa-en-venta-de-1-dormitorio-en-union-montevideo,U$S 85.000Venta,1,1.0,41 m²,41m²,41m²,,,,Cocina Definida,1950.0,,,,,,,Acepta Mascotas,,,,,,3m,1.0,Patio,,,,,
https://www.casasymas.com.uy/propiedad/5333-venta-casa-4-dormitorios-carrasco-avenida-italia-y-lido-piscina-y-barbacoa,U$S 540.000Venta,4,3.0,287 m²,,901m²,Dormitorios de Servicio: 1,,"Estufa a leña , Estufa a leña",Cocina Definida,1965.0,,,Piscina,,2.0,Parrillero,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188165-casa-en-venta-de-1-dormitorio-en-pajas-blancas,U$S 52.000Venta,1,1.0,70 m²,70m²,,,,,Cocina Definida,1.0,Jardín,,,Sur,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/202292-casa-en-venta-de-2-dormitorios-en-carrasco-montevideo,U$S 700.000Venta,2,3.0,300 m²,199m²,300m²,,Cochera: 2,,Cocina Definida,1956.0,Jardín,,,Oeste,2.0,,Acepta Mascotas,10m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/189037-casa-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 800.000Venta,2,2.0,488 m²,,,,,,Cocina Definida,,,,,,1.0,,,,,,,rejas,,,,,,,,
https://www.casasymas.com.uy/propiedad/150895-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 390.000Venta,4,2.0,200 m²,,,,Garaje: 2,"Aire acondicionado, estufa a leña.",Cocina Definida,,,,,,2.0,,,,,,,rejas,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/172458-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 597.000Venta,3,3.0,580 m²,205m²,580m²,,Garaje: 2,AIRE ACONDICIONADO,Cocina Integrada,1970.0,Jardín,Dormitorios en Suite: 1,Piscina,Oeste,,Parrillero,,,,,,"CAMARAS, ALARMA , VIDRIOS DE SEGURIDAD",,,,,,,,
https://www.casasymas.com.uy/propiedad/479-casona-en-venta-4-dormitorios-en-muy-buena-ubicacion,U$S 420.000Venta,4,3.0,522 m²,,225m²,,,,,1997.0,,,,,3.0,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200103-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 148.000Venta,3,2.0,91 m²,91m²,,,,,Cocina Definida,2014.0,,,,Oeste,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/146586-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,U$S 175.000Venta,2,2.0,300 m²,300m²,,,Cochera: 2,,Cocina Definida,1974.0,Jardín,,,,1.0,Parrillero,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/186625-casa-en-venta-de-3-dormitorios-con-garage-en-jardines-de-carrasco-montevideo,U$S 530.000Venta,3,3.0,140 m²,110m²,140m²,,Garaje: 1,,Cocina Definida,2025.0,Jardín,Dormitorios en Suite: 1,,,,,,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/143317-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 730.000Venta,4,4.0,,293m²,564m²,Dormitorios de Servicio: 1,Cochera: 1,,Cocina Definida,1971.0,Jardín,Dormitorios en Suite: 1,,,2.0,Parrillero,,,,,,alarma y cámaras,,,,,,,,
https://www.casasymas.com.uy/propiedad/194469-casa-en-venta-de-3-dormitorios-con-garage-en-malvin-montevideo,U$S 199.000Venta,3,2.0,150 m²,116m²,150m²,,Garaje: 1,,Cocina Definida,1.0,,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/188497-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 1.950.000Venta,4,3.0,2080 m²,469m²,2080m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1.0,,,Piscina,,,,,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200417-casa-en-venta-de-3-dormitorios-en-reducto-montevideo,U$S 124.000Venta,3,,107 m²,130m²,107m²,,,,Cocina Definida,1948.0,,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/81037-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 1.290.000Venta,4,5.0,975 m²,470m²,975m²,Dormitorios de Servicio: 1,Cochera: 2,radiadores,Cocina Definida,,Jardín,Dormitorios en Suite: 2,Piscina,Este,2.0,Parrillero,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/182529-casa-en-venta-de-2-dormitorios-c-cochera-en-union,U$S 94.998Venta,2,2.0,100 m²,90m²,10m²,,Garaje: 1,,,,,,,,,,,,,,,,,,,,,UYU 2750,,
https://www.casasymas.com.uy/propiedad/192025-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 402.000Venta,2,3.0,100 m²,104m²,100m²,,,,Cocina Definida,1.0,,Dormitorios en Suite: 2,Piscina,,,,,4m²,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202932-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo,U$S 1.280.000Venta,5,5.0,704 m²,468m²,236m²,,Garaje: 5,,Cocina Definida,2015.0,Jardín,,Piscina,Oeste,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/172467-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 780.000Venta,3,2.0,326 m²,195m²,326m²,,,,Cocina Integrada,2024.0,,,,,2.0,Parrillero,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/201090-venta-casa-de-3-dormitorios-con-piscina-y-doble-garage,U$S 850.000Venta,3,3.0,250 m²,147m²,180m²,,Garaje: 2,,Cocina Definida,2022.0,Jardín,Dormitorios en Suite: 1,Piscina,Este,3.0,Parrillero,Acepta Mascotas,103m²,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/158930-casa-en-venta-de-5-dormitorios-en-pocitos-montevideo,U$S 750.000Venta,5,4.0,492 m²,300m²,492m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1.0,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1.0,,,,,,
https://www.casasymas.com.uy/propiedad/184599-casa-en-venta-de-3-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 169.000Venta,3,1.0,125 m²,130m²,125m²,,Garaje: 1,,Cocina Definida,,,,,,,,,10m²,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/184411-venta-de-casa-4-dormitorios-con-garaje-en-tres-cruces,U$S 349.000Venta,4,2.0,359 m²,317m²,359m²,,Garaje: 1,,,,,,,Norte,2.0,,,,,2.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/127393-casa-en-venta-de-2-dormitorios-con-garage-en-aguada-montevideo,U$S 64.000Venta,2,2.0,106 m²,106m²,106m²,,Garaje: 1,,Cocina Integrada,1912.0,,,,Este,2.0,,Acepta Mascotas,106m²,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/195776-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 145.000Venta,3,2.0,101 m²,84m²,17m²,,Garaje: 1,,Cocina Definida,1955.0,,,,Norte,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/158723-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 950.000Venta,4,4.0,800 m²,320m²,800m²,Dormitorios de Servicio: 1,Garaje: 4,,Cocina Definida,1990.0,Jardín,Dormitorios en Suite: 1,Piscina,,,,Acepta Mascotas,,,,Lavadero,,3m,1.0,Patio,,,,,
https://www.casasymas.com.uy/propiedad/79935-casa-en-venta-de-6-dormitorios-en-ciudad-vieja-montevideo,U$S 170.000Venta,6,2.0,361.64 m²,361m²,167m²,,Garaje: 0,,,,,,,Norte,2.0,,,,Frente,2.0,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188928-casa-en-venta-de-4-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 350.000Venta,4,,203 m²,202m²,203m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1.0,,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1.0,Patio,,,,,
https://www.casasymas.com.uy/propiedad/81372-casa-en-venta-en-carrasco-sur-ref-9222,U$S 1.020.000Venta,3,4.0,235 m²,213m²,235m²,,Garaje: 2,,,1.0,Jardín,,,Norte,,,,235m²,Frente,1.0,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/187166-casa-en-venta-de-4-dormitorios-en-tres-cruces,U$S 170.000Venta,4,2.0,139 m²,123m²,16m²,,,,Cocina Definida,1975.0,,,,Norte,,,,,,,,,,,,,,,,
