url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Suite,Garage,Parrillero,Calefacción,Orientación,Popiedad Horizontal,Plantas,Cocina,Año de Construcción,Jardín,Acepta Mascotas,Gastos Comúnes,Piscina,Seguridad,Disposición,Superficie Balcones,Dormitorios Servicio,Pisos Edificio,Patio,Muebles,Altura,Aptos por piso,Lavadero,Dormitorio
https://www.casasymas.com.uy/propiedad/109423-casa-en-venta-de-3-dormitorios-con-garage-en-la-blanqueada-montevideo,285000.0,3,2.0,,220.0,200.0,0,1,,,Norte,,,,,,,,,,Frente,60.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/109206-casa-en-venta-de-3-dormitorios-en-centro-montevideo,169000.0,3,1.0,120.0,120.0,120.0,0,0,,,Norte,,,,,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/183424-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,372000.0,3,2.0,230.0,107.0,230.0,1,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/15867-casa-en-venta-de-4-dormitorios-en-union-montevideo,350000.0,4,4.0,360.0,426.0,360.0,0,0,Parrillero,Estufa a leña,,,3.0,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/137353-casa-de-tres-dormitorios-en-venta-en-prado-011,355000.0,3,1.0,120.0,16.0,,0,2,,,Norte,,2.0,,,,,7000.0,,,Frente,16.0,0,2.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/140463-venta-de-casa-de-5-dormitorios-punta-carretas-montevideo,550000.0,5,2.0,283.0,283.0,188.0,0,0,,,,,,,1.0,,,,,,Frente,283.0,1,1.0,Patio,,,,,5.0
https://www.casasymas.com.uy/propiedad/71551-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,810000.0,3,4.0,145.0,145.0,283.0,1,2,Parrillero,Losa radiante,,,2.0,Cocina Definida,,Jardín,,,,Barrio privado,,20.0,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/118822-casa-en-venta-de-6-dormitorios-en-jacinto-vera-montevideo,440000.0,6,3.0,390.0,390.0,,0,3,,,,,,,,,,,,,,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/125665-casa-en-venta-de-4-dormitorios-en-la-blanqueada-montevideo,320000.0,4,4.0,243.0,148.0,243.0,0,0,,,,,,Cocina Definida,2009.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/187874-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,1135000.0,3,4.0,,302.0,,0,2,,,Oeste,,3.0,,,,,10000.0,Piscina,,Frente,80.0,0,3.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/153879-casa-en-venta-de-4-dormitorios-con-garage-en-paso-molino-montevideo,295000.0,4,4.0,220.0,110.0,110.0,0,1,,,Sur,,,Cocina Definida,1940.0,,Acepta Mascotas,,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/150276-casa-en-venta-de-2-dormitorios-en-prado-montevideo,130000.0,2,1.0,172.0,114.0,58.0,0,0,,,,,,,1925.0,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/170824-venta-casa-5-dormitorios-en-pocitos-montevideo,1500000.0,5,3.0,381.0,341.0,1008.0,0,3,,,Este,,,,1.0,Jardín,,,Piscina,,Frente,381.0,0,1.0,Patio,,,,,5.0
https://www.casasymas.com.uy/propiedad/150239-casa-en-venta-de-3-dormitorios-con-garage-en-tres-cruces-montevideo,540000.0,3,1.0,366.0,303.0,63.0,0,1,,,Sur,,,,1955.0,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/158948-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,460000.0,3,2.0,500.0,180.0,500.0,0,3,,,,,,Cocina Definida,2000.0,Jardín,,,Piscina,,,,0,,,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/96876-casa-en-venta-de-3-dormitorios-en-puerto-del-buceo-montevideo,1100000.0,3,5.0,317.0,313.0,317.0,1,2,Parrillero,Losa radiante electrica,Norte,,2.0,Cocina Definida,2004.0,Jardín,Acepta Mascotas,,Piscina,"Camaras de segruidad, rejas, alarma",,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/191507-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,515000.0,3,3.0,155.0,155.0,128.0,0,2,,,Norte,,3.0,,,,,,,,,30.0,0,3.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/186195-venta-casa-en-carrasco-9458-de-4-dormitorios,345000.0,4,1.0,502.0,75.0,502.0,0,0,,,,,,,1.0,Jardín,,,,,Frente,502.0,0,1.0,,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/187402-casa-en-alquier-y-venta-de-4-dormitorios-en-parques-montevideo,980000.0,4,4.0,350.0,192.0,,2,2,Parrillero,,,,,,,Jardín,,,Piscina,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/82611-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1350000.0,4,6.0,362.0,251.0,600.0,4,2,Parrillero,bomba de calor,Oeste,,2.0,Cocina Integrada,2024.0,Jardín,Acepta Mascotas,,Piscina,,,111.0,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/37014-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,990000.0,3,3.0,235.0,213.0,235.0,3,1,,,,,,Cocina Definida,1.0,,,,,,,,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/166361-casa-en-venta-de-4-dormitorios-en-malvin-montevideo,445000.0,4,2.0,190.0,190.0,330.0,0,2,,,Norte,,,,,,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/169503-venta-casa-de-2-dormitorios-con-gran-fondo-en-bolivar,250000.0,2,2.0,,75.0,290.0,0,2,Parrillero,,Este,,1.0,Cocina Definida,1948.0,Jardín,Acepta Mascotas,,,,,,0,,,Muebles,,,,2.0
https://www.casasymas.com.uy/propiedad/171058-casa-en-venta-de-3-dormitorios-en-la-comercial-montevideo,104000.0,3,1.0,110.0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/182375-casa-en-venta-de-2-dormitorios-en-tres-cruces-montevideo,109000.0,2,1.0,79.0,,,0,0,,,,,,Cocina Definida,,,,,,REJAS,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/185268-casa-en-venta-de-2-dormitorios-con-garage-en-atahualpa-montevideo,245000.0,2,1.0,195.0,75.0,120.0,0,1,,,Oeste,,,Cocina Definida,5.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,,,,2.0
https://www.casasymas.com.uy/propiedad/183523-venta-de-casa-en-el-prado-3-dormitorios-y-3-garages,260000.0,3,2.0,430.0,235.0,430.0,1,4,Parrillero,,Este,,1.0,Cocina Definida,1942.0,Jardín,Acepta Mascotas,,,Rejas,,100.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/186258-casa-en-venta-de-4-dormitorios-con-garage-en-parque-batlle-montevideo,385000.0,4,4.0,247.0,135.0,247.0,0,1,,,,,,Cocina Definida,1.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/162984-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-montevideo,540000.0,2,2.0,650.0,160.0,,0,1,Parrillero,,,,1.0,Cocina Definida,1943.0,Jardín,Acepta Mascotas,,,,,,1,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/173764-casa-en-venta-de-4-dormitorios-en-paso-molino-montevideo,220000.0,4,2.0,391.0,302.0,89.0,0,7,,,Este,,,Cocina Definida,1975.0,Jardín,,,,,,,0,,Patio,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/181274-casa-en-venta-de-3-dormitorios-en-montevideo-montevideo,697000.0,3,,145.0,,283.0,0,2,Parrillero,losa Gas,,,,,,,,12000.0,Piscina,,,20.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/85049-casa-de-3-dormitorios-en-venta-en-sayago-con-garaje-x-2,136000.0,3,1.0,92.0,92.0,279.0,0,2,,,Norte,,,,,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/131340-venta-casa-3-dormitorios-carrasco-gabriel-otero-a-pasos-de-arocena,2000000.0,3,2.0,237.0,237.0,650.0,1,1,Parrillero,Estufa a leña y aire acondicionado,,,1.0,Cocina Definida,1945.0,Jardín,,,Piscina,Rejas,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/179756-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,540000.0,3,3.0,650.0,161.0,650.0,1,1,,,,,,Cocina Definida,1943.0,Jardín,Acepta Mascotas,,,,,,1,,,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/108622-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,389000.0,3,2.0,140.0,140.0,,0,1,,,Norte,,,,1.0,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/116418-casa-en-venta-de-6-dormitorios-en-ciudad-vieja-montevideo,174000.0,6,4.0,400.0,,,0,6,,,,,,,,,,,,,,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/90805-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,275000.0,3,3.0,157.0,157.0,,0,1,Parrillero,estufa,Este,Popiedad Horizontal,2.0,Cocina Definida,1933.0,Jardín,Acepta Mascotas,,,,,30.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/145602-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,300000.0,3,2.0,250.0,250.0,250.0,1,3,Parrillero,,Norte,Popiedad Horizontal,2.0,Cocina Definida,1962.0,Jardín,Acepta Mascotas,,,,,22.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/163666-casa-en-venta-de-4-dormitorios-en-manga-montevideo,490000.0,4,5.0,,150.0,12907.0,0,0,,,Sur,,,Cocina Definida,1980.0,Jardín,Acepta Mascotas,,,,Frente,,0,,,Muebles,,1.0,,4.0
https://www.casasymas.com.uy/propiedad/188987-casa-en-venta-de-2-dormitorios-en-colon-montevideo,129000.0,2,1.0,967.0,167.0,800.0,0,2,,,Norte,,,Cocina Definida,1.0,,Acepta Mascotas,,,,,,0,,Patio,,,,,2.0
https://www.casasymas.com.uy/propiedad/151963-venta-casa-de-3-dormitorios-y-2-aptos-en-cerrito,98000.0,3,1.0,100.0,90.0,100.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/118293-casa-en-venta-de-4-dormitorios-en-goes-montevideo,127000.0,4,1.0,76.0,76.0,76.0,0,0,,,,,,Cocina Definida,1.0,,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/187441-venta-casa-3-dormitorios-en-terreno-de-580-m-flor-de-maronas-montevideo,114000.0,3,1.0,583.0,115.0,583.0,0,1,,,,,,Cocina Definida,1.0,,,,,,Frente,,1,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/125319-casa-en-venta-de-4-dormitorios-en-prado-montevideo,310000.0,4,2.0,340.0,,,1,2,Parrillero,"Aire acondicionado en los dormitorios, estar y comedor. 2 estufas a leña (una en el comedor y otra en la cocina).",,,,Cocina Definida,,,Acepta Mascotas,,,Cerca eléctrica perimetral con sistema de alarma. Equipo de alarma propio de la casa.,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/183394-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,360000.0,3,2.0,197.0,109.0,197.0,1,0,,,,,,Cocina Definida,2025.0,,,,,,Frente,,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/136041-casa-en-venta-de-4-dormitorios-en-punta-carretas-montevideo,980000.0,4,3.0,,331.0,456.0,0,0,,,Oeste,,,,1944.0,Jardín,Acepta Mascotas,,,,Frente,,1,,,,,2.0,,4.0
https://www.casasymas.com.uy/propiedad/113804-casa-en-venta-de-6-dormitorios-en-parque-batlle-montevideo,238000.0,6,3.0,222.0,286.0,222.0,0,0,,,Norte,,2.0,,,,,,,,,143.0,0,2.0,,,,,,6.0
https://www.casasymas.com.uy/propiedad/119390-casa-en-venta-de-2-dormitorios-con-garage-en-piedras-blancas-montevideo,380000.0,2,1.0,1004.0,236.0,1004.0,0,1,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/178832-casa-de-tres-dormitorios-en-venta-en-la-teja,122000.0,3,1.0,,130.0,370.0,0,1,,,Norte,,2.0,,,,,,,,,,0,2.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/182809-casa-en-venta-de-4-dormitorios-en-pocitos-nuevo-montevideo,1350000.0,4,4.0,407.0,316.0,407.0,2,2,,,,,,Cocina Definida,1980.0,,Acepta Mascotas,,,,,,1,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/120725-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,269000.0,3,2.0,114.0,94.0,114.0,0,1,Parrillero,,Norte,Popiedad Horizontal,2.0,Cocina Integrada,2024.0,Jardín,Acepta Mascotas,,,,,20.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/187022-casa-en-venta-de-8-dormitorios-en-carrasco-norte-montevideo,675000.0,8,4.0,247.0,247.0,1027.0,0,4,,aires acondicionado,Este,,2.0,Cocina Definida,2020.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,8.0
https://www.casasymas.com.uy/propiedad/189880-casa-en-venta-de-4-dormitorios-con-garage-en-malvin-montevideo,330000.0,4,2.0,140.0,140.0,140.0,0,1,Parrillero,,Norte,,2.0,,,,,,,,Frente,,0,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/118328-casa-en-venta-de-2-dormitorios-en-manga-montevideo,75000.0,2,1.0,86.0,56.0,86.0,0,0,,,,,,Cocina Definida,1.0,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/143313-casa-en-venta-de-4-dormitorios-en-montevideo,2200000.0,4,7.0,,599.0,2313.0,3,2,Parrillero,,,,2.0,Cocina Integrada,2025.0,Jardín,,,Piscina,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/190843-casa-en-venta-de-3-dormitorios-en-villa-espanola-montevideo,275000.0,3,2.0,350.0,105.0,350.0,0,4,,,,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/184693-casa-en-venta-de-2-dormitorios-en-cordon-montevideo,157000.0,2,1.0,67.0,60.0,37.0,0,0,,,Norte,,2.0,,,,,,,,,,0,2.0,,,,,,2.0
https://www.casasymas.com.uy/propiedad/89946-casa-en-venta-de-3-dormitorios-en-prado-montevideo,318000.0,3,2.0,240.0,180.0,60.0,0,2,,,Norte,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/106670-casa-en-venta-de-6-dormitorios-en-malvin-montevideo,750000.0,6,5.0,448.0,448.0,952.0,0,2,,,Norte,,,,,,,,,,Frente,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/51395-casa-en-venta-de-4-dormitorios-en-reducto-montevideo,249000.0,4,2.0,220.0,204.0,,0,0,,,Este,,2.0,Cocina Definida,,Jardín,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/174408-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,175000.0,3,2.0,95.0,100.0,95.0,0,0,,,Norte,,,,,,,,,,,5.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/151092-casa-en-venta-de-2-dormitorios-en-reducto-montevideo,106000.0,2,1.0,75.0,,,0,0,Parrillero,,,,,Cocina Definida,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/158960-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,540000.0,3,3.0,480.0,171.0,480.0,1,2,,,,,,Cocina Definida,1993.0,Jardín,,,,,,,0,,,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/118765-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,298000.0,3,2.0,131.0,132.0,75.0,0,1,,AIRE ACONDICIONADO,Oeste,,2.0,,1941.0,,,,,rejas y alarma,Frente,4.0,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/188737-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,365000.0,3,3.0,,148.0,173.0,0,0,,,Norte,,,,1.0,Jardín,Acepta Mascotas,,,,Frente,,1,,,,,1.0,,3.0
https://www.casasymas.com.uy/propiedad/149235-casa-en-venta-de-2-dormitorios-con-garage-en-punta-gorda-montevideo,268000.0,2,2.0,108.0,62.0,46.0,0,1,,,Norte,,,,1995.0,,,1600.0,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/188212-casa-en-venta-de-2-dormitorios-en-centro-montevideo,90000.0,2,1.0,189.0,82.0,189.0,0,0,,,,,,Cocina Definida,1.0,,,,,,,,0,,,,3.0,1.0,,2.0
https://www.casasymas.com.uy/propiedad/151970-venca-casa-en-atahualpa-1-dormitorio,115000.0,1,1.0,80.0,73.0,80.0,0,1,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/169070-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,1300000.0,5,4.0,1100.0,500.0,1100.0,3,6,,,,,,Cocina Definida,1990.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,3.0,1.0,,5.0
https://www.casasymas.com.uy/propiedad/57744-casa-en-venta-de-10-dormitorios-en-centro-montevideo,300000.0,10,3.0,300.0,300.0,300.0,0,0,,,Oeste,,2.0,,,,,,,,,,0,,,,,,,10.0
https://www.casasymas.com.uy/propiedad/186582-casa-en-venta-de-1-dormitorio-en-bella-vista-montevideo,35000.0,1,1.0,350.0,80.0,350.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/176803-casa-en-venta-de-tres-dormitorios-en-sayago,125000.0,3,2.0,329.0,81.0,,0,1,,,Norte,,1.0,Cocina Definida,1960.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/159682-casa-en-venta-de-5-dormitorios-en-pocitos-montevideo,690000.0,5,5.0,366.0,366.0,366.0,0,2,,,,,,Cocina Definida,1.0,,,,,,,,1,,Patio,,3.0,1.0,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/165883-vendo-hermosa-y-amplia-casa-4-dor-garaje-capurro,189000.0,4,2.0,170.0,145.0,170.0,0,1,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/133032-casa-en-venta-3-dormitorios-servicio-carrasco-sur-ref-1622,750000.0,3,4.0,298.0,298.0,462.0,1,3,Parrillero,Losa radiante eléctrica,Este,,2.0,Cocina Definida,,Jardín,,,Piscina,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/170646-casa-en-venta-de-2-dormitorios-en-buceo-montevideo,189000.0,2,1.0,,,,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/182701-casa-en-venta-de-8-dormitorios-en-pocitos-montevideo,640000.0,8,6.0,,366.0,506.0,0,2,,,Este,,2.0,,,,,,,,Frente,,0,2.0,,,,,,8.0
https://www.casasymas.com.uy/propiedad/181974-sobre-gral-floresexcelente-oportunidad-casa-y-apto,230000.0,3,2.0,251.0,179.0,251.0,1,2,,,,,,Cocina Definida,1934.0,Jardín,,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/183009-casa-en-venta-de-3-dormitorios-en-perez-castellanos-montevideo,139900.0,3,1.0,110.0,110.0,295.0,0,0,,,Este,,1.0,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/188549-casa-en-venta-de-3-dormitorios-con-garage-en-montevideo-montevideo,350000.0,3,4.0,153.0,306.0,153.0,1,1,Parrillero,,,,2.0,Cocina Definida,1913.0,,,,Piscina,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/41998-casa-en-venta-de-2-dormitorios-en-malvin-montevideo,330000.0,2,1.0,,,,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/158476-casa-en-venta-en-pocitos-montevideo,390000.0,0,,89.0,166.0,89.0,0,0,,,,,,Cocina Definida,1931.0,,Acepta Mascotas,,,,,,0,,,,3.0,1.0,,0.0
https://www.casasymas.com.uy/propiedad/184355-casa-de-cuatro-dormitorio-en-venta-en-malvin,450000.0,4,2.0,232.0,232.0,456.0,0,2,,,Norte,,2.0,,,,,,,,,,0,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/114051-casa-en-venta-de-4-dormitorios-en-pocitos-nuevo-montevideo,390000.0,4,3.0,233.0,233.0,,0,2,,,Norte,Popiedad Horizontal,,Cocina Definida,1942.0,Jardín,Acepta Mascotas,,,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/1719-casa-en-venta-de-3-dormitorios-en-la-aguada-montevideo,290000.0,3,3.0,165.0,135.0,,0,0,,,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/131827-casa-en-venta-de-2-dormitorios-en-barrio-sur-montevideo,175000.0,2,1.0,65.0,51.0,65.0,0,0,,,Oeste,,,,,,,3500.0,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/159790-casa-en-venta-de-3-dormitorios-en-malvin-norte-montevideo,280000.0,3,,400.0,100.0,400.0,1,3,,,,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,Piscina,,,,0,,Patio,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/174671-casa-en-venta-de-3-dormitorios-con-garage-en-penarol-montevideo,119500.0,3,1.0,410.0,85.0,,0,1,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/120214-casa-en-venta-de-2-dormitorios-en-nuevo-paris-montevideo,60000.0,2,1.0,359.0,359.0,359.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/48920-venta-de-casa-de-3-dormitorios-en-carrasco-norte-dos-acres,420000.0,3,2.0,135.0,86.0,8886.0,0,0,,,,,,Cocina Definida,1.0,Jardín,,,Piscina,,,135.0,0,1.0,Patio,,,,,3.0
https://www.casasymas.com.uy/propiedad/78978-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1020000.0,4,4.0,,456.0,1458.0,0,0,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/122090-casa-en-venta-de-3-dormitorios-en-cordon-montevideo,225000.0,3,3.0,180.0,,,2,0,,Estufa a leña,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/95170-casa-en-venta-de-3-dormitorios-en-pocitos-nuevo-montevideo,325000.0,3,2.0,345.0,117.0,345.0,0,0,,,Este,,,,1.0,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/118711-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,2100000.0,4,8.0,,595.0,1268.0,4,0,Parrillero,,,,,,,,,35000.0,Piscina,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/158410-casa-en-construccion-3-o-4-dorm-barrio-parques,1480000.0,4,5.0,650.0,280.0,650.0,4,2,,,,,,Cocina Definida,2023.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/119409-casa-en-venta-de-3-dormitorios-en-villa-espanola-montevideo,105000.0,3,1.0,309.0,147.0,309.0,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/172796-casa-en-venta-de-2-dormitorios-con-garage-en-cerro-montevideo,70000.0,2,1.0,146.0,63.0,,0,1,,,Sur,,,,,,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/142764-casa-en-venta-de-3-dormitorios-en-la-comercial-montevideo,145000.0,3,2.0,122.0,,,0,0,Parrillero,,,,,Cocina Definida,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/133070-casa-en-venta-de-6-dormitorios-en-jacinto-vera-montevideo,2600000.0,6,5.0,571.0,571.0,4488.0,0,2,,,Sur,,2.0,,,,,,,,Frente,,1,2.0,,,,,,6.0
https://www.casasymas.com.uy/propiedad/158928-casa-en-venta-de-6-dormitorios-en-parque-batlle-montevideo,690000.0,6,3.0,234.0,493.0,234.0,0,2,,,,,,Cocina Definida,1949.0,,,,,,,,1,,Patio,,3.0,1.0,Lavadero,6.0
https://www.casasymas.com.uy/propiedad/168568-chacra-en-venta-paso-de-la-arena,120000.0,2,1.0,58490.0,150.0,58340.0,0,2,,,Norte,,,Cocina Definida,2025.0,,,,,,,,0,,Patio,,,,,2.0
https://www.casasymas.com.uy/propiedad/187137-casa-en-venta-de-4-dormitorios-en-paso-de-la-arena-montevideo,115000.0,4,2.0,200.0,200.0,200.0,0,0,,,,,,Cocina Definida,1974.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/178675-casa-en-venta-de-2-dormitorios-en-blanqueada-montevideo,410000.0,2,2.0,408.0,241.0,,1,0,Parrillero,,Norte,,,Cocina Definida,2011.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/130436-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,395000.0,4,2.0,202.0,130.0,620.0,1,2,Parrillero,,,Popiedad Horizontal,1.0,Cocina Definida,,Jardín,,,,,,43.0,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/178272-casa-en-venta-de-2-dormitorios-en-cerro-montevideo,90000.0,2,1.0,126.0,66.0,461.0,0,0,Parrillero,,Sur,Popiedad Horizontal,2.0,Cocina Integrada,1932.0,,Acepta Mascotas,,,,,60.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/154144-casa-en-venta-de-2-dormitorios-en-malvin-norte-montevideo,69000.0,2,1.0,82.0,72.0,,0,0,Parrillero,,Norte,,1.0,,1937.0,Jardín,Acepta Mascotas,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/37297-venta-casa-punta-gorda-rambla-esquina-sonada-vista-al-mar,1500000.0,4,4.0,354.0,,1316.0,0,2,,,,,2.0,Cocina Definida,1998.0,,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/167546-casa-en-venta-de-2-dormitorios-en-malvin-montevideo,183000.0,2,1.0,192.0,86.0,106.0,0,0,,,Norte,,,Cocina Definida,2025.0,,,3200.0,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/86788-casa-de-dos-dormitorios-en-venta-en-jardines-del-hipodromo,70000.0,2,1.0,95.0,49.0,,0,1,,,Norte,,1.0,,,,,,,,Frente,,0,1.0,,,,,,2.0
