url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Balcones,Dormitorios Servicio,Dormitorios Suite,Garage,Gastos Comúnes,Calefacción,Orientación,Disposición,Popiedad Horizontal,Piso,Cocina,Aptos por piso,Pisos Edificio,Seguridad,Ascensor,Acepta Mascotas,Año de Construcción,Plantas,Piscina,Parrillero,Muebles,Lavadero,Superficie Terreno,Altura,Jardín,Patio
https://www.casasymas.com.uy/propiedad/89934-apartamento-en-venta-de-2-dormitorios-con-garage-en-aguada-montevideo,U$S 152.676Venta,2,1,58 m²,54m²,,,,Garaje: 1,UYU 7000,,Este,Contrafrente,,,Cocina Definida,,,,,,2024,,,,,,4m²,,,
https://www.casasymas.com.uy/propiedad/27972-apartamento-en-venta-de-1-dormitorio-con-garage-en-palermo-montevideo,U$S 158.400Venta,1,1,43 m²,,,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2024,,,,,,43m²,,,
https://www.casasymas.com.uy/propiedad/90101-apartamento-en-venta-de-1-dormitorio-en-pocitos-nuevo-montevideo,U$S 168.900Venta,1,1,51.14 m²,46m²,4m²,,,Garaje: 0,UYU 4200,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195161-apartamento-en-alquiler-y-venta-de-3-dormitorios-en-punta-carretas-montevideo,U$S 850.000Venta,3,4,200 m²,200m²,,,Dormitorios en Suite: 3,Garaje: 2,UYU 29000,Losa radiante eléctriza sectorizada,,Frente,,10,Cocina Definida,,,,Ascensor,,,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/103213-apartamento-de-un-dormitorio-en-venta-en-pocitos-nuevo-106,U$S 153.900Venta,1,1,51.2 m²,51m²,7m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158367-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 165.000Venta,1,1,40 m²,40m²,,,,,UYU 5000,,,,,,Cocina Definida,3,,,,Acepta Mascotas,2021,,,,,,40m²,3m,,
https://www.casasymas.com.uy/propiedad/179530-venta-apartamento-2-dormitorios-parque-battlle-ramon-ortiz-ed-01-parque-batlle-al-frente,U$S 176.000Venta,2,1,77 m²,61m²,4m²,,,,UYU 7000,Previsión Aire Acondicionado,,Frente,Popiedad Horizontal,5,Cocina Definida,,,,,,2016,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183605-apartamento-de-dos-dormitorios-en-venta-en-la-blanqueada-401,U$S 173.112Venta,2,1,67 m²,67m²,6m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/48743-venta-con-renta-apartamento-2-dormitorios-buceo,U$S 355.000Venta,2,2,105 m²,74m²,105m²,,,Garaje: 1,UYU 11000,,Oeste,,,,,1,1,,Ascensor,,1,,Piscina,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/86052-venta-apartamento-monoambiente-en-la-blanqueada-807,U$S 105.800Venta,Monoambiente,1,35 m²,35m²,4m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/74863-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 177.000Venta,2,1,59.2 m²,59m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,1,,,,,1,,,,,,,,
https://www.casasymas.com.uy/propiedad/179634-apartamento-en-venta-de-2-dormitorios-en-cordon-montevideo,U$S 80.000Venta,2,1,43 m²,43m²,,,,,UYU 3000,,Norte,Frente,,,Cocina Definida,,,,,,1957,,,,,,,,,
https://www.casasymas.com.uy/propiedad/29129-apartamento-en-venta-de-1-dormitorio-con-garage-en-cordon-montevideo,U$S 128.000Venta,1,1,57 m²,38m²,12m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2024,,,,,,57m²,,,
https://www.casasymas.com.uy/propiedad/160337-edificio-bull,U$S 304.476Venta,2,2,92 m²,92m²,,,Dormitorios en Suite: 1,,,,,,,,Cocina Definida,3,,,,,2024,,Piscina,,,Lavadero,92m²,3m,,Patio
https://www.casasymas.com.uy/propiedad/89937-apartamento-en-venta-de-2-dormitorios-con-garage-en-centro-montevideo,U$S 175.162Venta,2,1,61 m²,55m²,,,,Garaje: 1,UYU 4500,,Sur,Contrafrente,,,Cocina Definida,,,,,,2024,,,,,,6m²,,,
https://www.casasymas.com.uy/propiedad/105576-apartamento-en-venta-de-1-dormitorio-en-malvin-montevideo,U$S 219.000Venta,1,1,47.8 m²,47m²,,,,Garaje: 0,,,Este,,Popiedad Horizontal,,,,11,,,,,11,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/195738-apartamento-en-venta-monoambiente-con-garage-en-carrasco-este-montevideo,U$S 165.000Venta,Monoambiente,1,42 m²,41m²,9m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/136299-apartamento-en-venta-de-6-dormitorios-con-garage-en-aires-puros-montevideo,U$S 100.000Venta,6,3,295 m²,223m²,,,,Garaje: 1,,,,,,,,,,,,,1939,,,,,,,,,Patio
https://www.casasymas.com.uy/propiedad/190075-apartamento-de-un-dormitorio-en-venta-en-centro-305,U$S 134.500Venta,1,1,42 m²,42m²,3m²,,,Garaje: 1,,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/125474-apartamento-de-dos-dormitorios-en-venta-en-pocitos-1603,U$S 445.183Venta,2,2,91 m²,91m²,19m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/106341-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 499.205Venta,2,2,156 m²,148m²,76m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179774-apartamento-en-venta-de-1-dormitorio-en-parque-rodo-montevideo,U$S 195.000Venta,1,1,,70m²,29m²,,,Garaje: 0,,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/48922-venta-de-apartamento-de-3-dormitorios-en-carrasco-dos-acres,U$S 510.000Venta,3,2,155 m²,102m²,155m²,,,,,,,Frente,Popiedad Horizontal,,Cocina Definida,1,1,Seguridad 24h,Ascensor,,1,,Piscina,,,Lavadero,,,Jardín,
https://www.casasymas.com.uy/propiedad/132790-apartamento-en-venta-de-1-dormitorio-en-palermo-montevideo,U$S 147.700Venta,1,1,,44m²,,,,,,,,Frente,,8,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/196325-venta-apartamento-monoambiente-en-parque-rodo-equipado-con-renta,U$S 105.000Venta,Monoambiente,1,33 m²,33m²,,,,Garaje: 0,UYU 3000,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/166770-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 157.080Venta,1,1,60 m²,,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41291-apartamento-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 184.750Venta,2,1,81 m²,67m²,7m²,,,,,,,Contrafrente,,,Cocina Definida,,,,,,,,,,,,81m²,,,
https://www.casasymas.com.uy/propiedad/178660-apartamento-en-venta-monoambiente-en-la-blanqueada-montevideo,U$S 102.300Venta,Monoambiente,1,41 m²,26m²,5m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/90088-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 306.015Venta,1,1,85.5 m²,6834m²,9m²,,,Garaje: 0,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/91186-apartamento-en-venta-de-1-dormitorio-con-garage-en-palermo-montevideo,U$S 174.500Venta,1,1,42 m²,36m²,2m²,,,Garaje: 1,,,Este,Frente,,,Cocina Definida,,,,,,2026,,,,,,42m²,,,
https://www.casasymas.com.uy/propiedad/175356-apartamento-en-venta-de-3-dormitorios-en-villa-biarritz-montevideo,U$S 547.000Venta,3,3,200.6 m²,141m²,9m²,,,Garaje: 0,UYU 16065,,Oeste,Frente,Popiedad Horizontal,,,,,Seguridad nocturna,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/184969-apartamento-de-dos-dormitorios-en-venta-en-tres-cruces-214,U$S 120.385Venta,2,1,63.6 m²,63m²,8m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/182245-apartamento-de-un-dormitorio-en-venta-en-buceo-u322,U$S 133.209Venta,1,1,46 m²,46m²,7m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/140957-apartamento-de-1-dormitorio-en-venta-en-malvin-520,U$S 132.546Venta,1,1,43 m²,43m²,3m²,,,Garaje: 1,UYU 3500,,Este,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/190145-apartamento-en-venta-de-1-dormitorio-en-buceo-montevideo,U$S 127.896Venta,1,1,,44m²,2m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/84121-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 216.537Venta,1,1,61.71 m²,56m²,9m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/53230-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 137.268Venta,1,1,54.43 m²,42m²,5m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179029-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 129.972Venta,1,1,53.38 m²,41m²,2m²,,,Garaje: 0,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/178873-apartamento-en-venta-de-1-dormitorio-en-buceo-montevideo,U$S 127.900Venta,1,1,54 m²,42m²,,,,,,,,,,,Cocina Definida,10,,,,Acepta Mascotas,2027,,Piscina,,,,54m²,3m,,
https://www.casasymas.com.uy/propiedad/64802-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 123.501Venta,1,1,50.22 m²,39m²,5m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/88525-apartamento-de-dos-dormitorios-en-venta-en-pocitos-603,U$S 360.330Venta,2,2,91 m²,91m²,19m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/103715-apartamento-de-un-dormitorio-en-venta-en-barrio-sur-102,U$S 118.000Venta,1,1,43.5 m²,43m²,,,,Garaje: 0,,,Este,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/178400-apartamento-en-venta-monoambiente-en-malvin-montevideo,U$S 108.200Venta,Monoambiente,1,36.64 m²,29m²,1m²,,,Garaje: 0,UYU 3000,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/187703-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 130.000Venta,Monoambiente,1,,32m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/20453-apartamento-en-venta-de-2-dormitorios-con-garage-en-carrasco-montevideo,U$S 330.000Venta,2,1,77 m²,65m²,,,,Garaje: 1,,,,,,,Cocina Definida,,,,,,,,,,,Lavadero,77m²,,,
https://www.casasymas.com.uy/propiedad/84197-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 161.185Venta,Monoambiente,1,42.51 m²,38m²,4m²,,,Garaje: 0,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/153426-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 243.800Venta,2,2,94 m²,64m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179952-venta-apartamento-un-dormitorio-en-palermo-805,U$S 164.900Venta,1,1,46 m²,46m²,6m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41600-apartamento-en-venta-de-1-dormitorio-con-garage-en-la-blanqueada-montevideo,U$S 129.300Venta,1,1,57 m²,41m²,7m²,,,Garaje: 1,,,Norte,Contrafrente,,,Cocina Definida,1,,,,,1,,Piscina,,,,57m²,,,
https://www.casasymas.com.uy/propiedad/41711-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 132.000Venta,1,1,53 m²,40m²,,,,,,,,Contrafrente,,,Cocina Definida,,11,,,,,,,,,,53m²,,,
https://www.casasymas.com.uy/propiedad/106831-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 139.800Venta,1,1,52.77 m²,42m²,5m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/42991-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 109.099Venta,Monoambiente,1,40 m²,40m²,,,,Garaje: 0,$U 2800,Aire acondicionado,Este,Contrafrente,Popiedad Horizontal,,Cocina Integrada,,,,Ascensor,Acepta Mascotas,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/42006-apartamento-en-venta-de-2-dormitorios-con-garage-en-cordon-montevideo,U$S 259.000Venta,2,1,108 m²,66m²,27m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,,,,,,,108m²,,,
https://www.casasymas.com.uy/propiedad/189931-venta-apartamento-de-2-dormitorios-en-la-blanqueada,U$S 175.000Venta,2,1,116.57 m²,92m²,44m²,,,Garaje: 0,UYU 1,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,116m²,,,
https://www.casasymas.com.uy/propiedad/95628-apartamento-en-venta-monoambiente-en-cordon-montevideo,U$S 116.601Venta,Monoambiente,1,62 m²,32m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193562-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 137.000Venta,1,1,45.8 m²,41m²,2m²,,,Garaje: 0,,,Sur,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193425-venta-apartamento-de-1-dormitorio-en-cordon,U$S 134.500Venta,1,1,45.8 m²,45m²,2m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,45m²,,,
https://www.casasymas.com.uy/propiedad/86900-apartamento-de-un-dormitorio-en-venta-en-palermo-602,U$S 170.400Venta,1,1,44 m²,44m²,5m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/85663-venta-apartamento-un-dormitorio-punta-carretas-102,U$S 175.000Venta,1,1,52 m²,52m²,10m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/20438-apartamento-en-venta-de-1-dormitorio-con-garage-en-carrasco-montevideo,U$S 250.164Venta,1,1,54 m²,43m²,,,,Garaje: 1,,,,,,,Cocina Definida,,,,,,,,,,,,54m²,,,
https://www.casasymas.com.uy/propiedad/178637-apartamento-en-venta-de-2-dormitorios-en-union-montevideo,U$S 119.000Venta,2,1,69 m²,69m²,2m²,,,Garaje: 0,UYU 250,,Norte,Contrafrente,Popiedad Horizontal,,,,1,,,,,1,,,,,,,,
https://www.casasymas.com.uy/propiedad/110684-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 164.650Venta,1,1,65.89 m²,42m²,23m²,,,,,,,,,1,,6,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/131951-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 147.000Venta,1,1,49.05 m²,43m²,4m²,,,Garaje: 0,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194723-venta-apartamento-de-3-dormitorios-con-parrillero-en-carrasco,U$S 870.000Venta,3,3,232 m²,213m²,37m²,,,Garaje: 0,,,Sur,,Popiedad Horizontal,,,,,,,,,,,,,,232m²,,,
https://www.casasymas.com.uy/propiedad/160403-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 124.000Venta,Monoambiente,1,42 m²,,,,,,,,,,,,Cocina Definida,4,,,,Acepta Mascotas,2021,,Piscina,,,Lavadero,42m²,3m,,
https://www.casasymas.com.uy/propiedad/191943-venta-apartamento-monoambiente-en-pocitos,U$S 118.500Venta,Monoambiente,1,32 m²,32m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,32m²,,,
https://www.casasymas.com.uy/propiedad/76289-apartamento-en-venta-monoambiente-en-centro-montevideo,U$S 94.283Venta,Monoambiente,1,35 m²,23m²,,,,,,,,,,,Cocina Integrada,,,Portería,Ascensor,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/146744-apartamento-en-venta-monoambiente-con-garage-en-malvin-montevideo,U$S 98.575Venta,Monoambiente,1,29 m²,29m²,1m²,,,Garaje: 1,,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,29m²,,,
https://www.casasymas.com.uy/propiedad/158716-apartamento-en-venta-de-1-dormitorio-en-reducto-montevideo,U$S 95.000Venta,1,1,50 m²,,,,,,UYU 1500,,,,,,Cocina Definida,3,,,,Acepta Mascotas,2019,,,,,,50m²,3m,,
https://www.casasymas.com.uy/propiedad/64288-apartamento-en-venta-de-1-dormitorio-con-garage-en-punta-carretas-montevideo,U$S 160.850Venta,1,1,46 m²,46m²,8m²,,,Garaje: 1,,,Oeste,,Popiedad Horizontal,,,,5,,,,,5,,,,,46m²,,,
https://www.casasymas.com.uy/propiedad/27900-apartamento-en-venta-de-2-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 167.400Venta,2,1,73 m²,59m²,,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,,,,,,,73m²,,,
https://www.casasymas.com.uy/propiedad/51747-apartamento-en-venta-de-3-dormitorios-en-centro-montevideo,U$S 180.000Venta,3,2,76 m²,76m²,,,,Garaje: 0,UYU 5200,,Sur,Frente,Popiedad Horizontal,,,,1,,,,,1,,,,,76m²,,,
https://www.casasymas.com.uy/propiedad/174566-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 130.258Venta,1,1,51.44 m²,38m²,6m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/156611-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 115.000Venta,1,1,,,,,,Garaje: 0,UYU 3500,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,55m²,,,
https://www.casasymas.com.uy/propiedad/159266-apartamento-en-venta-de-1-dormitorio-con-garage-en-prado-montevideo,U$S 117.500Venta,1,1,37 m²,34m²,,,,Garaje: 1,UYU 4100,,,,,,Cocina Definida,6,,,,Acepta Mascotas,2018,,,,,Lavadero,37m²,3m,,
https://www.casasymas.com.uy/propiedad/107103-venta-apartamento-de-dos-dormitorios-en-parque-rodo-425,U$S 279.900Venta,2,1,54.8 m²,54m²,2m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/148301-apartamento-en-venta-de-1-dormitorio-con-garage-en-la-blanqueada-montevideo,U$S 125.832Venta,1,1,43 m²,43m²,6m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,16,,,,,16,,,,,43m²,,,
https://www.casasymas.com.uy/propiedad/57916-apartamento-en-venta-de-2-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 168.470Venta,2,1,61 m²,61m²,4m²,,,Garaje: 1,,,Este,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,61m²,,,
https://www.casasymas.com.uy/propiedad/173038-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 108.000Venta,Monoambiente,1,36.9 m²,36m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183484-apartamento-en-venta-de-1-dormitorio-en-carrasco-este-montevideo,U$S 185.000Venta,1,1,57.01 m²,57m²,5m²,,,Garaje: 0,,,Sur,Frente,Popiedad Horizontal,,,,,Seguridad nocturna,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/194940-venta-de-apartamento-de-1-dormitorio-en-palermo,U$S 158.900Venta,1,1,48.2 m²,41m²,41m²,,,,UYU 3900,,Oeste,Contrafrente,,,,1,1,,Ascensor,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/173012-apartamento-en-venta-de-2-dormitorios-en-san-nicolas-montevideo,U$S 381.700Venta,2,2,123 m²,89m²,34m²,,,Cochera: 0,UYU 8000,"Losa radiante con bomba de calor y termostatos por ambiente, previsión de AA",Sur,Contrafrente,,2,Cocina Integrada,4,4,"si, 24 hs",Ascensor,Acepta Mascotas,2025,,Piscina,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/165813-apartamento-en-venta-de-2-dormitorios-en-cordon-montevideo,U$S 165.800Venta,2,1,82 m²,61m²,,,,,,,,,,,Cocina Definida,10,,,,,2027,,Piscina,,,,82m²,3m,,
https://www.casasymas.com.uy/propiedad/189974-venta-apartamento-de-2-dormitorios-en-pocitos,U$S 249.800Venta,2,2,119.12 m²,107m²,34m²,,,Garaje: 0,UYU 1,,Oeste,,Popiedad Horizontal,,,,,,,,,,,,,,119m²,,,
https://www.casasymas.com.uy/propiedad/177774-apartamento-en-venta-de-2-dormitorios-con-garage-en-centro-montevideo,U$S 186.914Venta,2,1,55 m²,49m²,,,,Garaje: 1,UYU 14000,previsión de AA,Sur,Contrafrente,Popiedad Horizontal,9,Cocina Integrada,11,10,videovigilancia 24/7,Ascensor,Acepta Mascotas,2025,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/183384-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 139.000Venta,1,1,62 m²,46m²,4m²,,,Garaje: 0,UYU 3500,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/169592-apartamento-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 160.000Venta,2,1,72.12 m²,63m²,3m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/83445-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 218.000Venta,1,1,,58m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/119078-venta-apartamento-2-dormitorios-parque-batlle,U$S 262.164Venta,2,2,73 m²,59m²,73m²,,,,,,,Frente,,,,1,1,,Ascensor,,1,,,,,,,,Jardín,
https://www.casasymas.com.uy/propiedad/127215-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 158.500Venta,1,1,42.6 m²,35m²,2m²,,,,,,,Frente,,9,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193631-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 140.897Venta,1,1,54.51 m²,42m²,5m²,,,Garaje: 0,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/40468-apartamento-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 291.000Venta,3,2,,72m²,,,,,UYU 5500,,,Frente,,,Cocina Definida,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/189703-apartamento-en-venta-de-1-dormitorio-en-parque-batlle-montevideo,U$S 135.000Venta,1,1,52.06 m²,47m²,6m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198753-apartamento-en-venta-de-1-dormitorio-en-palermo-montevideo,U$S 157.385Venta,1,1,74 m²,38m²,,,,,,,,,,,,,,,,,2024,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/84222-apartamento-en-venta-de-1-dormitorio-en-parque-rodo-montevideo,U$S 189.400Venta,1,1,60.9 m²,47m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183390-apartamento-en-venta-de-1-dormitorio-en-parque-batlle-montevideo,U$S 147.000Venta,1,1,58 m²,60m²,2m²,,,Garaje: 0,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/190563-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 270.725Venta,2,2,70.44 m²,66m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/110792-apartamento-en-venta-de-1-dormitorio-en-punta-carretas-montevideo,U$S 183.500Venta,1,1,,43m²,7m²,,,,,,,,,2,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/133028-apartamento-en-venta-de-1-dormitorio-en-montevideo-montevideo,U$S 157.500Venta,1,1,43 m²,37m²,6m²,,,,,,,,,,,,,,,,2024,,,,,,,,,
https://www.casasymas.com.uy/propiedad/89492-apartamento-de-un-dormitorio-en-venta-en-cordon-802,U$S 135.000Venta,1,1,49 m²,49m²,8m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41617-apartamento-en-venta-de-1-dormitorio-con-garage-en-punta-carretas-montevideo,U$S 177.500Venta,1,2,42 m²,37m²,5m²,,Dormitorios en Suite: 1,Garaje: 1,,,Oeste,Frente,,,Cocina Definida,,6,,,,2025,,Piscina,,,,42m²,,,
https://www.casasymas.com.uy/propiedad/94368-venta-apartamento-1-dormitorio-pocitos-francisco-munoz-ed-garden-plaza-como-a-estrenar,U$S 178.500Venta,1,1,50.68 m²,42m²,,,,,,Aire acondicionado,,Frente,Popiedad Horizontal,4,Cocina Integrada,,4,,Ascensor,,2023,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/189752-apartamento-en-venta-de-1-dormitorio-en-carrasco-norte-montevideo,U$S 210.400Venta,1,1,57 m²,51m²,5m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,Piscina,,,,,,,
