url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Servicio,Dormitorios Suite,Garage,Parrillero,Calefacción,Orientación,Plantas,Cocina,Año de Construcción,Jardín,Acepta Mascotas,Superficie Balcones,Propiedad Horizontal,Seguridad,Piscina,Gastos Comúnes,Altura,Aptos por piso,Disposición,Muebles,Patio,Pisos Edificio,Lavadero,Piso
https://www.casasymas.com.uy/propiedad/195969-casa-en-venta-de-6-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 230.000Venta,6,2,321 m²,145m²,321m²,,,Garaje: 1,,,,,Cocina Definida,,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/203174-venta-terreno-de-37592-metros-cuadrados-en-ruta-perimetral,U$S 755.000Venta,Monoambiente,,37592 m²,16m²,37592m²,,,,,,,,Cocina Definida,1970,,Acepta Mascotas,,,,,,,1,,,,,,
https://www.casasymas.com.uy/propiedad/201741-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo,U$S 980.000Venta,5,5,,,,Dormitorios de Servicio: 1,Dormitorios en Suite: 1,,,,,,Cocina Definida,1961,,,,,,Piscina,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/173391-casa-en-venta-de-2-dormitorios-en-penarol-montevideo,U$S 75.000Venta,2,1,379 m²,101m²,379m²,,,,,,,,Cocina Definida,,,,,,,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/189239-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 790.000Venta,3,2,793 m²,369m²,793m²,,,Garaje: 2,,,,,Cocina Definida,1990,Jardín,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/118308-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 189.000Venta,3,1,180 m²,60m²,180m²,,,,,,,,Cocina Definida,1959,,,,,,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/203660-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,U$S 130.000Venta,2,1,95 m²,95m²,95m²,,,Garaje: 1,,,Norte,,Cocina Definida,1941,,,12m²,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/193185-casa-en-venta-de-3-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 330.000Venta,3,2,140 m²,125m²,140m²,,,Garaje: 1,Parrillero,Estufa a leña y Aire Acondicionado,,2,Cocina Definida,2004,Jardín,Acepta Mascotas,,,Rejas,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159363-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,U$S 239.000Venta,3,2,140 m²,123m²,140m²,Dormitorios de Servicio: 1,,Garaje: 2,,,,,Cocina Definida,1951,,Acepta Mascotas,,,,,,3m,1,,,Patio,,Lavadero,
https://www.casasymas.com.uy/propiedad/163853-magnifica-casa-en-venta-en-carrasco-sur,U$S 2.100.000Venta,5,4,,653m²,1835m²,Dormitorios de Servicio: 2,Dormitorios en Suite: 2,Garaje: 2,Parrillero,Radiadores a gas,Norte,3,Cocina Definida,1956,,Acepta Mascotas,,,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/176806-casa-en-venta-local-en-nuevo-paris,U$S 73.000Venta,4,1,200 m²,100m²,,,,Garaje: 1,Parrillero,Estufa Leña,Norte,2,Cocina Integrada,1945,Jardín,Acepta Mascotas,,Propiedad Horizontal,Rejas,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199655-casas-en-venta-con-cochera-y-patio-en-belvedere,U$S 118.999Venta,6,2,550 m²,119m²,411m²,,,Garaje: 1,,,Norte,,,1975,Jardín,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/164076-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 850.000Venta,3,6,852 m²,274m²,852m²,Dormitorios de Servicio: 1,Dormitorios en Suite: 1,Cochera: 2,Parrillero,,Este,1,Cocina Definida,1981,Jardín,Acepta Mascotas,,,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200354-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 140.000Venta,3,1,64 m²,,,,,Garaje: 1,,,,1,,,,,,Propiedad Horizontal,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/191507-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 515.000Venta,3,3,155 m²,155m²,128m²,,,Garaje: 2,,,Norte,3,,,,,30m²,,,,,,,,,,3,,
https://www.casasymas.com.uy/propiedad/123734-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 170.000Venta,3,1,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/173955-casa-en-venta-de-5-dormitorios-en-punta-carretas-montevideo,U$S 980.000Venta,5,3,329 m²,329m²,445m²,,,Garaje: 2,,,Este,4,,,,,,,,,,,,,,,4,,
https://www.casasymas.com.uy/propiedad/163886-casa-en-venta-de-2-dormitorios-con-garage-en-belvedere-montevideo,U$S 84.000Venta,2,2,120 m²,90m²,30m²,,,Garaje: 1,,,Oeste,,Cocina Definida,2015,Jardín,Acepta Mascotas,,,,,UYU 2000,,,,,,,,
https://www.casasymas.com.uy/propiedad/186622-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,U$S 265.000Venta,3,1,112 m²,109m²,,,,Garaje: 1,,,Oeste,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199569-casa-en-venta-de-2-dormitorios-en-reducto-montevideo,U$S 98.500Venta,2,1,60 m²,60m²,60m²,,,,,,,,Cocina Definida,1955,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/85049-casa-de-3-dormitorios-en-venta-en-sayago-con-garaje-x-2,U$S 136.000Venta,3,1,92 m²,92m²,279m²,,,Garaje: 2,,,Norte,,,,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/200417-casa-en-venta-de-3-dormitorios-en-reducto-montevideo,U$S 124.000Venta,3,,107 m²,130m²,107m²,,,,,,,,Cocina Definida,1948,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/179213-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,U$S 860.000Venta,4,3,,180m²,380m²,,Dormitorios en Suite: 2,Cochera: 2,Parrillero,,Norte,2,Cocina Definida,2011,Jardín,Acepta Mascotas,,Propiedad Horizontal,,,UYU 10500,,,,,,,,
https://www.casasymas.com.uy/propiedad/170046-casa-en-venta-de-3-dormitorios-en-jacinto-vera-montevideo,U$S 210.000Venta,3,2,167 m²,167m²,167m²,,,,,,,,Cocina Definida,1930,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/120547-casa-en-venta-en-ciudad-vieja-montevideo,U$S 148.000Venta,Monoambiente,,530 m²,530m²,248m²,,,,,,,2,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195241-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 395.000Venta,3,3,150 m²,140m²,,,,,,,,,,,,,110m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/128556-casa-en-venta-de-8-dormitorios-en-cordon-sur-montevideo,U$S 350Venta,8,6,281 m²,270m²,256m²,,,,Parrillero,,Este,2,Cocina Integrada,1974,Jardín,,11m²,Propiedad Horizontal,,,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/130374-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 750.000Venta,3,3,210 m²,161m²,310m²,,Dormitorios en Suite: 1,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/184355-casa-de-cuatro-dormitorio-en-venta-en-malvin,U$S 450.000Venta,4,2,232 m²,232m²,456m²,,,Garaje: 2,,,Norte,2,,,,,,,,,,,,,,,2,,
https://www.casasymas.com.uy/propiedad/196256-casa-en-venta-de-7-dormitorios-en-pocitos-montevideo,U$S 850.000Venta,7,5,620 m²,420m²,200m²,,,Garaje: 2,,,Norte,,Cocina Definida,1,Jardín,Acepta Mascotas,,,,Piscina,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/81371-casa-en-venta-en-carrasco-sur-ref-9221,U$S 1.350.000Venta,4,5,,306m²,500m²,,,Garaje: 2,,,,,,2025,Jardín,,,,,Piscina,,,,,,,1,Lavadero,
https://www.casasymas.com.uy/propiedad/119396-casa-en-venta-de-6-dormitorios-en-tres-cruces-montevideo,U$S 400.000Venta,6,2,208 m²,396m²,208m²,,,,,,Este,,Cocina Definida,,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/79956-casa-en-venta-de-3-dormitorios-con-garage-en-malvin-norte-montevideo,U$S 99.000Venta,3,3,315 m²,,600m²,,,Garaje: 1,,,Norte,1,,,,,,,,,,,,Frente,,,1,,
https://www.casasymas.com.uy/propiedad/141983-casa-en-venta-de-4-dormitorios-en-montevideo-montevideo,U$S 950.000Venta,4,4,210 m²,210m²,,,Dormitorios en Suite: 2,,,,Oeste,,,1,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195128-casa-en-venta-de-3-dormitorios-en-la-comercial-montevideo,U$S 240.000Venta,3,2,224 m²,162m²,224m²,,,,,,Oeste,,Cocina Definida,1,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/209801-casa-en-venta-de-2-dormitorios-en-cerro-montevideo,U$S 66.000Venta,2,1,61 m²,51m²,61m²,,,,,,,,Cocina Definida,1980,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/183869-casa-en-venta-de-4-dormitorios-en-union-montevideo,U$S 120.000Venta,4,3,537 m²,206m²,537m²,,,,,,Norte,,Cocina Definida,2000,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/176632-casa-en-venta-de-5-dormitorios-en-punta-carretas-montevideo,U$S 870.000Venta,5,4,330 m²,330m²,331m²,Dormitorios de Servicio: 1,,Garaje: 2,,,Oeste,,Cocina Definida,1960,Jardín,,330m²,,,,,,,Frente,,,3,,
https://www.casasymas.com.uy/propiedad/11494-casa-en-venta-de-6-dormitorios-en-goes-montevideo,U$S 290.000Venta,6,3,,257m²,108m²,,,Garaje: 2,,,,2,,,,Acepta Mascotas,,,,,,,,,,,1,,
https://www.casasymas.com.uy/propiedad/158939-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 315.000Venta,3,,894 m²,,894m²,,,,,,,,Cocina Definida,1,Jardín,,,,,,,3m,1,,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/156673-casa-en-venta-de-3-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 235.000Venta,3,3,,122m²,,,,Garaje: 1,Parrillero,,,3,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/207185-venta-casa-en-punta-carretas,U$S 530.000Venta,5,4,250 m²,250m²,250m²,Dormitorios de Servicio: 1,,Garaje: 1,,,Norte,,,,,,,,,,UYU 1,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/194956-casa-en-venta-de-2-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 127.000Venta,2,1,126 m²,89m²,126m²,,,Garaje: 1,,,,,Cocina Definida,1,,Acepta Mascotas,,,,,,3m,1,,,Patio,,Lavadero,
https://www.casasymas.com.uy/propiedad/123500-casa-en-venta-de-2-dormitorios-en-aires-puros-montevideo,U$S 94.000Venta,2,2,,,,,,Garaje: 3,,,Oeste,1,,,,,,,,,,,,Frente,,,1,,
https://www.casasymas.com.uy/propiedad/118822-casa-en-venta-de-6-dormitorios-en-jacinto-vera-montevideo,U$S 440.000Venta,6,3,390 m²,390m²,,,,Garaje: 3,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198764-casa-en-venta-de-4-dormitorios-en-bella-vista-montevideo,U$S 178.000Venta,4,2,195 m²,195m²,330m²,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/145731-casa-en-venta-de-3-dormitorios-en-centro-montevideo,U$S 164.000Venta,3,3,250 m²,,120m²,,,Garaje: 0,,,Sur,3,,,,,,,,,,,,Frente,,,3,,
https://www.casasymas.com.uy/propiedad/135679-casa-en-venta-de-4-dormitorios-en-puerto-del-buceo-montevideo,U$S 350.000Venta,4,4,245 m²,215m²,30m²,,,Garaje: 2,,,Sur,2,Cocina Definida,1,Jardín,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/205994-casa-en-venta-de-2-dormitorios-en-parque-rodo-montevideo,U$S 265.000Venta,2,2,124 m²,81m²,43m²,,,,,,Norte,,Cocina Definida,2025,,Acepta Mascotas,,,,,UYU 1000,,,,,,,,
https://www.casasymas.com.uy/propiedad/198134-casa-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 272.000Venta,2,2,70 m²,70m²,140m²,,,Garaje: 0,,,Norte,1,,,,,,,,,,,,,,,1,,
https://www.casasymas.com.uy/propiedad/164479-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,ConsultarVenta,4,2,264 m²,,486m²,Dormitorios de Servicio: 1,,Cochera: 3,Parrillero,,Norte,2,Cocina Definida,,Jardín,,,,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198757-casa-en-venta-de-3-dormitorios-en-reducto-montevideo,U$S 185.000Venta,3,2,164 m²,145m²,566m²,,,,,,,,,1969,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/112810-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,U$S 498.000Venta,4,3,160 m²,150m²,10m²,,,Garaje: 1,,,,,Cocina Definida,2015,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/210112-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.270.000Venta,5,7,900 m²,450m²,450m²,,,Garaje: 2,,,Sur,,,2025,Jardín,,,,,Piscina,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/183009-casa-en-venta-de-3-dormitorios-en-perez-castellanos-montevideo,U$S 139.900Venta,3,1,110 m²,110m²,295m²,,,Garaje: 0,,,Este,1,,,,,,,,,,,,,,,1,,
https://www.casasymas.com.uy/propiedad/191076-venta-casa-en-punta-gorda,U$S 360.000Venta,5,3,480 m²,220m²,480m²,Dormitorios de Servicio: 1,,Garaje: 3,,,Norte,,,,,,,,,,UYU 1,,,,,,,,
https://www.casasymas.com.uy/propiedad/204534-casa-en-venta-de-3-dormitorios-con-garage-en-maronas-montevideo,U$S 105.000Venta,3,,520 m²,75m²,520m²,,,Garaje: 1,,,,,Cocina Definida,1967,Jardín,Acepta Mascotas,,,,,,3m,1,,,Patio,,,
https://www.casasymas.com.uy/propiedad/130436-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 395.000Venta,4,2,202 m²,130m²,620m²,,Dormitorios en Suite: 1,Garaje: 2,Parrillero,,,1,Cocina Definida,,Jardín,,43m²,Propiedad Horizontal,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198782-casa-en-venta-de-3-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 580.000Venta,3,2,1170 m²,350m²,820m²,,,Garaje: 1,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/203565-venta-casa-de-3-dormitorios-a-estrenar-en-carrasco,U$S 478.900Venta,3,3,154 m²,123m²,,,,,Parrillero,,,1,Cocina Integrada,,Jardín,Acepta Mascotas,31m²,Propiedad Horizontal,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202559-casa-en-venta-con-apartamento-y-cochera-techada-en-sayago-cerca-devoto-y-sodimac,U$S 78.500Venta,2,2,143 m²,95m²,48m²,,,Garaje: 1,,,Sur,,Cocina Definida,2005,Jardín,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/138498-casa-en-venta-de-3-dormitorios-en-colon-montevideo,U$S 230.000Venta,3,2,,110m²,710m²,,Dormitorios en Suite: 1,Cochera: 18,Parrillero,,,,Cocina Integrada,2008,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/181914-venta-casa-de-categoria-en-parque-batlle,U$S 870.000Venta,7,5,420 m²,420m²,210m²,Dormitorios de Servicio: 1,,Garaje: 1,Parrillero,,Norte,3,Cocina Definida,1946,Jardín,Acepta Mascotas,,,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/206191-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,U$S 800.000Venta,3,2,400 m²,148m²,,,Dormitorios en Suite: 1,Cochera: 2,Parrillero,,,2,Cocina Definida,2015,Jardín,Acepta Mascotas,,Propiedad Horizontal,,,$U 11000,,,,,,,,
https://www.casasymas.com.uy/propiedad/188212-casa-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 90.000Venta,2,1,189 m²,82m²,189m²,,,,,,,,Cocina Definida,1,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/190780-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.390.000Venta,5,5,861 m²,372m²,,,,Garaje: 2,,,Este,2,,,,,,,,Piscina,,,,Frente,,,2,,
https://www.casasymas.com.uy/propiedad/207457-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 850.000Venta,4,5,1005 m²,338m²,1005m²,Dormitorios de Servicio: 1,Dormitorios en Suite: 2,Garaje: 4,,,,,Cocina Definida,1989,Jardín,Acepta Mascotas,,,,Piscina,,3m,1,,,Patio,,Lavadero,
https://www.casasymas.com.uy/propiedad/189467-casa-en-venta-de-2-dormitorios-en-punta-rieles-montevideo,U$S 160.000Venta,2,2,1290 m²,105m²,1290m²,,,Garaje: 2,,,,,Cocina Definida,1956,Jardín,Acepta Mascotas,,,,Piscina,,3m,1,,,Patio,,Lavadero,
https://www.casasymas.com.uy/propiedad/203854-casa-en-venta-de-5-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 540.000Venta,5,3,400 m²,285m²,400m²,,Dormitorios en Suite: 1,Garaje: 1,,,,,Cocina Definida,1990,,,,,,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/208211-casa-en-venta-de-4-dormitorios-con-garage-en-cordon-montevideo,U$S 135.000Venta,4,2,99 m²,99m²,99m²,Dormitorios de Servicio: 1,,Garaje: 1,,,Este,,Cocina Definida,,,,,,,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/187022-casa-en-venta-de-8-dormitorios-en-carrasco-norte-montevideo,U$S 675.000Venta,8,4,247 m²,247m²,1027m²,,,Cochera: 4,,aires acondicionado,Este,2,Cocina Definida,2020,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/90763-casa-en-venta-de-2-dormitorios-en-parque-batlle-montevideo,U$S 140.000Venta,2,1,60 m²,60m²,,,,,,"Estufa, previsión para aire acondicionado",Sur,1,Cocina Definida,,,Acepta Mascotas,,Propiedad Horizontal,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183694-casa-en-venta-de-6-dormitorios-en-carrasco-montevideo,U$S 2.000.000Venta,6,6,1730 m²,633m²,1730m²,,Dormitorios en Suite: 4,,,,Este,,,1,,,,,,Piscina,,,,,,,,,
https://www.casasymas.com.uy/propiedad/151493-venta-casa-de-3-dormitorios-y-parrillero-en-aguada,U$S 120.000Venta,3,1,95 m²,95m²,95m²,,,,,,,,Cocina Definida,,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/203326-casa-en-venta-de-2-dormitorios-en-prado-montevideo,U$S 155.000Venta,2,1,120 m²,65m²,55m²,,,,,,Sur,,Cocina Definida,80,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/174816-casa-en-venta-de-5-dormitorios-en-carrasco-norte-montevideo,U$S 329.000Venta,5,3,300 m²,155m²,300m²,Dormitorios de Servicio: 1,,Garaje: 3,,,,,Cocina Definida,1982,Jardín,Acepta Mascotas,,,,,,3m,1,,,Patio,,Lavadero,
https://www.casasymas.com.uy/propiedad/101072-casa-en-venta-de-3-dormitorios-en-atahualpa-montevideo,U$S 360.000Venta,3,3,360 m²,200m²,160m²,,,Garaje: 5,,,Sur,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/79956-casa-en-venta-de-3-dormitorios-con-garage-en-malvin-norte-montevideo,U$S 99.000Venta,3,3,315 m²,,600m²,,,Garaje: 1,,,Norte,1,,,,,,,,,,,,Frente,,,1,,
https://www.casasymas.com.uy/propiedad/199649-casa-en-venta-de-8-dormitorios-en-pocitos-montevideo,U$S 835.000Venta,8,5,590 m²,390m²,200m²,,,Garaje: 3,,,Norte,,Cocina Definida,65,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158859-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.850.000Venta,5,7,2000 m²,985m²,2000m²,Dormitorios de Servicio: 1,Dormitorios en Suite: 5,Garaje: 6,,,,,Cocina Definida,1980,Jardín,,,,,Piscina,,3m,1,,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/150247-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,U$S 1.020.000Venta,3,3,235 m²,213m²,,,Dormitorios en Suite: 3,Garaje: 2,Parrillero,,,,Cocina Integrada,,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202706-casa-en-venta-de-1-dormitorio-en-buceo-montevideo,U$S 138.000Venta,1,1,100 m²,67m²,100m²,,,,,,,,Cocina Definida,2013,Jardín,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/204791-casa-en-venta-de-3-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 245.000Venta,3,2,64 m²,64m²,,,,Garaje: 1,,,Sur,,Cocina Definida,1956,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/167256-casa-en-venta-de-2-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 280.000Venta,2,,398 m²,174m²,,,,Garaje: 1,Parrillero,,,,,,Jardín,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167841-casa-en-venta-de-4-dormitorios-con-garage-en-parque-rodo-montevideo,U$S 335.000Venta,4,3,200 m²,180m²,20m²,,,Garaje: 1,,,Sur,,Cocina Definida,85,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/124426-casa-en-venta-de-3-dormitorios-con-garage-en-atahualpa-montevideo,U$S 278.000Venta,3,2,136 m²,96m²,,,,Garaje: 1,Parrillero,"Aire acondicionado, estufa a leña.",,,,,,Acepta Mascotas,,,Cámaras de seguridad y alarma,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188165-casa-en-venta-de-1-dormitorio-en-pajas-blancas,U$S 52.000Venta,1,1,70 m²,70m²,,,,,,,Sur,,Cocina Definida,1,Jardín,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/198855-casa-en-venta-de-4-dormitorios-en-centro-montevideo,U$S 155.000Venta,4,2,145 m²,138m²,145m²,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/75757-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,U$S 210.000Venta,2,1,90 m²,77m²,90m²,,,Garaje: 1,,,,,Cocina Definida,,,,92m²,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/193689-venta-casa-de-2-dormitorios-con-garage-y-gran-terreno-en-penarol,U$S 150.000Venta,2,1,549 m²,90m²,549m²,,,Garaje: 1,,,,,Cocina Definida,1,,,,,,,,,,Frente,,,,,
https://www.casasymas.com.uy/propiedad/158911-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,U$S 290.000Venta,3,2,315 m²,136m²,315m²,,,,,,,,Cocina Definida,1935,,,,,,,,3m,1,,,Patio,,,
https://www.casasymas.com.uy/propiedad/198811-casa-en-venta-de-5-dormitorios-en-barrio-sur-montevideo,U$S 180.000Venta,5,2,140 m²,140m²,140m²,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/108941-casa-en-venta-de-4-dormitorios-en-malvin-norte-montevideo,U$S 308.000Venta,4,4,1460 m²,190m²,1500m²,,Dormitorios en Suite: 1,Cochera: 4,Parrillero,,Norte,2,Cocina Integrada,2002,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/185869-casa-en-venta-de-2-dormitorios-en-villa-espanola-montevideo,U$S 98.000Venta,2,1,126 m²,61m²,126m²,,,,,,,,Cocina Definida,1952,,,,,,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/146884-casa-en-venta-de-3-dormitorios-en-palermo-montevideo,U$S 199.000Venta,3,1,92 m²,92m²,,,,,Parrillero,,Sur,,Cocina Definida,1925,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/118765-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 298.000Venta,3,2,131 m²,132m²,75m²,,,Garaje: 1,,AIRE ACONDICIONADO,Oeste,2,,1941,,,4m²,,rejas y alarma,,,,,Frente,,,,Lavadero,
https://www.casasymas.com.uy/propiedad/127393-casa-en-venta-de-2-dormitorios-con-garage-en-aguada-montevideo,U$S 64.000Venta,2,2,106 m²,106m²,106m²,,,Garaje: 1,,,Este,2,Cocina Integrada,1912,,Acepta Mascotas,106m²,Propiedad Horizontal,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/207153-casa-en-venta-de-5-dormitorios-con-garage-en-centro-montevideo,U$S 267.000Venta,5,3,301 m²,174m²,,,,Garaje: 1,,,Este,,Cocina Definida,88,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/203477-casa-en-venta-c-cochera-en-la-comercial,U$S 140.000Venta,2,1,101 m²,97m²,,,,Garaje: 1,,,Norte,,Cocina Definida,1950,,Acepta Mascotas,,,,,,,,,,Patio,,,
https://www.casasymas.com.uy/propiedad/191915-casa-en-venta-de-3-dormitorios-con-garage-en-montevideo,U$S 229.000Venta,3,2,374 m²,130m²,374m²,,,Cochera: 1,Parrillero,,Oeste,1,Cocina Definida,1975,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/191728-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 258.000Venta,3,2,165 m²,,,,,,,"Aire acondicionado, estufa a leña.",,,Cocina Definida,,,,,Propiedad Horizontal,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/161624-casa-en-venta-en-carrasco-ref-9673,U$S 360.000Venta,3,3,196 m²,113m²,,,,,,,Este,,,1,Jardín,,196m²,,,,,,,Frente,,,1,,
https://www.casasymas.com.uy/propiedad/201533-casa-en-venta-de-2-dormitorios-en-la-comercial-montevideo,U$S 138.000Venta,2,2,65 m²,65m²,65m²,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/95170-casa-en-venta-de-3-dormitorios-en-pocitos-nuevo-montevideo,U$S 325.000Venta,3,2,345 m²,117m²,345m²,,,,,,Este,,,1,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/51850-casa-en-venta-de-2-dormitorios-en-sayago-montevideo,U$S 115.000Venta,2,1,68 m²,68m²,170m²,,,Garaje: 0,,,Norte,1,,,,,,,,,,,,Frente,,,1,,
