url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Suite,Garage,Parrillero,Calefacción,Muebles,Orientación,Plantas,Año de Construcción,Seguridad,Jardín,Acepta Mascotas,Dormitorios Servicio,Piscina,Cocina,Popiedad Horizontal,Gastos Comúnes,Patio,Superficie Balcones,Disposición,Pisos Edificio,Lavadero,Altura,Aptos por piso,Ascensor,Piso
https://www.casasymas.com.uy/propiedad/186450-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 380.000Venta,3,3,130 m²,110m²,20m²,,Cochera: 0,Parrillero,,,,2,,,Jardín,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/123114-venta-cavas-de-la-tahona,U$S 690.000Venta,4,3,347 m²,265m²,907m²,Dormitorios en Suite: 1,Garaje: 4,Parrillero,AA - Losa radiante - Estufa,,Oeste,2,2024,24 Horas,Jardín,Acepta Mascotas,,,Cocina Definida,,,,82m²,,,,,,,
https://www.casasymas.com.uy/propiedad/124214-casa-en-venta-de-5-dormitorios-en-carmel-canelones,U$S 790.000Venta,5,4,1048 m²,326m²,722m²,,Garaje: 2,,,,,,,,,,,,,,UYU 18000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158908-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,U$S 1.300.000Venta,3,3,519 m²,223m²,519m²,Dormitorios en Suite: 1,Garaje: 3,,,,,,1950,,Jardín,,,,Cocina Definida,,,Patio,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/197717-casa-en-venta-de-5-dormitorios-en-la-barra-maldonado,U$S 920.000Venta,5,3,285 m²,285m²,1365m²,,,,,,,,,,,,,Piscina,Cocina Definida,,UYU 100,Patio,285m²,,1,,,,,
https://www.casasymas.com.uy/propiedad/186158-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 770.000Venta,3,5,,226m²,420m²,Dormitorios en Suite: 2,,,,,,,,,,,Dormitorios de Servicio: 1,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41765-casa-en-venta-de-2-dormitorios-con-garage-en-maldonado-maldonado,U$S 360.000Venta,2,2,540 m²,194m²,540m²,Dormitorios en Suite: 1,Garaje: 1,,,,,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/161300-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 1.050.000Venta,4,3,790 m²,325m²,790m²,Dormitorios en Suite: 2,Garaje: 2,,,,,,2018,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/133415-almadia-parque-miramar-casa-en-venta-2-dormitorios,U$S 230.000Venta,2,1,17.64 m²,79m²,,,,,,,,,2023,,,,,,,,$U 13000,,7m²,,,,,,,
https://www.casasymas.com.uy/propiedad/195323-casa-en-venta-de-3-dormitorios-en-atahualpa-montevideo,U$S 298.000Venta,3,3,245 m²,180m²,65m²,,Garaje: 2,,,,Norte,,1,,Jardín,Acepta Mascotas,,,,,,Patio,,,,,,,,
https://www.casasymas.com.uy/propiedad/131611-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,U$S 345.000Venta,2,1,102 m²,102m²,226m²,,Garaje: 1,,,,Norte,2,,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/187676-casa-en-venta-de-3-dormitorios-en-mansa-maldonado,U$S 450.000Venta,3,4,700 m²,,,Dormitorios en Suite: 3,Garaje: 0,Parrillero,,,,,,,,,Dormitorios de Servicio: 1,,,Popiedad Horizontal,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/143144-casa-en-venta-de-3-dormitorios-con-garage-en-bahia-de-colonia-colonia,U$S 420.000Venta,3,2,177 m²,177m²,687m²,,Garaje: 1,,,,Norte,2,,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/176061-casa-en-venta-de-2-dormitorios-en-piriapolis-maldonado,U$S 130.000Venta,2,1,,,,,,,,,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/167512-casa-en-venta-de-9-dormitorios-con-garage-en-chuy-rocha,U$S 275.000Venta,9,4,450 m²,330m²,450m²,,Garaje: 1,,,,,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/141663-casa-en-venta-de-4-dormitorios-con-garage-en-carmelo-colonia,U$S 200.000Venta,4,2,284 m²,284m²,386m²,,Garaje: 1,,,,Norte,2,,,,,,Piscina,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/158731-casa-en-venta-de-2-dormitorios-en-colinas-de-carrasco-canelones,U$S 105.000Venta,2,1,400 m²,132m²,400m²,,Garaje: 2,,,,,,1980,,Jardín,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/55443-casa-en-alquiler-y-venta-de-6-dormitorios-con-garage-en-playa-mansa-maldonado,U$S 1.450.000Venta,6,5,2150 m²,594m²,2150m²,Dormitorios en Suite: 5,Garaje: 1,,,Muebles,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/175752-casa-en-venta-de-4-dormitorios-con-garage-en-atlantida-canelones,U$S 268.000Venta,4,3,432 m²,183m²,432m²,,Garaje: 1,,,,,,1,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/199244-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 380.000Venta,3,3,83 m²,105m²,83m²,Dormitorios en Suite: 1,Garaje: 1,,,,,,2025,,Jardín,Acepta Mascotas,,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/170395-casa-en-venta-de-4-dormitorios-en-las-flores-maldonado,U$S 350.000Venta,4,3,1748 m²,110m²,1748m²,,,,,,,,1995,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/31290-casa-en-venta-de-4-dormitorios-en-la-barra-maldonado,U$S 1.100.000Venta,4,4,,300m²,600m²,,,,,,,,,,,,,,Cocina Definida,,UYU 100,,,,1,,,,,
https://www.casasymas.com.uy/propiedad/131896-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 1.180.000Venta,4,4,330 m²,330m²,1008m²,,Garaje: 2,,,,Norte,2,,Seguridad nocturna,,,,Piscina,,,UYU 18000,,80m²,,2,,,,,
https://www.casasymas.com.uy/propiedad/41318-casa-en-venta-de-4-dormitorios-con-garage-en-golf-maldonado,ConsultarVenta,4,3,3276 m²,480m²,3276m²,Dormitorios en Suite: 2,Garaje: 1,,,Muebles,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/57744-casa-en-venta-de-10-dormitorios-en-centro-montevideo,U$S 300.000Venta,10,3,300 m²,300m²,300m²,,Garaje: 0,,,,Oeste,2,,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/143326-casa-en-venta-de-2-dormitorios-con-garage-en-colon-montevideo,ConsultarVenta,2,1,210 m²,105m²,,,Garaje: 1,Parrillero,,Muebles,Sur,,1975,,Jardín,Acepta Mascotas,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183765-casa-en-venta-de-1-dormitorio-en-chuy-rocha,U$S 80.000Venta,1,1,430 m²,,430m²,,,,,Muebles,,,5,,,,,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/170450-casa-en-venta-de-3-dormitorios-en-punta-negra-maldonado,U$S 320.000Venta,3,2,791 m²,92m²,791m²,,,,,,,,2003,,,,,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/191555-casa-en-venta-en-lagos-9839-parque-miramar-de-3-dormitorios,U$S 530.000Venta,3,3,120 m²,120m²,,,,,,,,,,,Jardín,,,,,,UYU 13613,,120m²,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/182160-casa-en-venta-de-3-dormitorios-en-parque-burnett-maldonado,U$S 930.000Venta,3,3,380 m²,380m²,2500m²,,Garaje: 2,,,,Norte,1,,,,,Dormitorios de Servicio: 1,Piscina,,,,,,,1,,,,,
https://www.casasymas.com.uy/propiedad/129349-casa-en-venta-de-3-dormitorios-con-garage-en-miramar-acres-maldonado,U$S 83.000Venta,3,2,60 m²,60m²,450m²,,Garaje: 1,,,,Norte,1,,,,,,,,,,,,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/172440-casa-en-venta-de-3-dormitorios-en-colinas-de-carrasco-canelones,U$S 750.000Venta,3,4,1337 m²,310m²,1337m²,Dormitorios en Suite: 2,Garaje: 2,Parrillero,LOSA RADIANTE,,,1,2019,,Jardín,,,Piscina,Cocina Definida,,UYU 16000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/131164-casa-en-venta-de-2-dormitorios-con-garage-en-centro-maldonado,U$S 170.000Venta,2,2,306 m²,200m²,306m²,Dormitorios en Suite: 1,Garaje: 1,,,,Este,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/172458-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 597.000Venta,3,3,580 m²,205m²,580m²,Dormitorios en Suite: 1,Garaje: 2,Parrillero,AIRE ACONDICIONADO,,Oeste,,1970,"CAMARAS, ALARMA , VIDRIOS DE SEGURIDAD",Jardín,,,Piscina,Cocina Integrada,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/170499-casa-en-venta-de-3-dormitorios-en-gregorio-aznarez-maldonado,U$S 80.000Venta,3,1,500 m²,89m²,500m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/202432-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,U$S 380.000Venta,3,3,109 m²,109m²,140m²,Dormitorios en Suite: 1,Cochera: 1,Parrillero,,,Este,2,2025,,Jardín,Acepta Mascotas,,,Cocina Integrada,Popiedad Horizontal,,,88m²,,,,,,,
https://www.casasymas.com.uy/propiedad/151978-venta-casa-de-altos-ciudad-vieja,U$S 249.500Venta,5,2,309 m²,,309m²,,,,,,Sur,,1,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/108269-casa-en-venta-de-3-dormitorios-en-bella-vista-maldonado,U$S 650.000Venta,3,3,443 m²,,2389m²,,Garaje: 4,,,,Norte,,,,,,Dormitorios de Servicio: 1,,,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/163094-casa-en-venta-de-3-dormitorios-con-garage-en-real-de-san-carlos-colonia,U$S 480.000Venta,3,2,266 m²,266m²,1000m²,,Garaje: 1,,,,Norte,2,,,,,,,,,UYU 4500,,65m²,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/59378-casa-en-marina-de-santa-lucia-ref-5249,U$S 4.000.000Venta,6,7,2000 m²,1628m²,2000m²,,Garaje: 2,,,,,,,,,,,Piscina,,,UYU 50000,,2000m²,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/104274-casa-en-venta-de-4-dormitorios-en-pinares-maldonado,U$S 320.000Venta,4,2,160 m²,160m²,1000m²,,Garaje: 0,,,,Norte,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/189382-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 365.000Venta,3,3,,98m²,157m²,,,,,,Norte,,1,,Jardín,Acepta Mascotas,,,,,,,,Frente,,Lavadero,,1,,
https://www.casasymas.com.uy/propiedad/185943-casa-en-venta-de-3-dormitorios-con-garage-en-punta-del-este-maldonado,U$S 420.000Venta,3,3,232 m²,232m²,1522m²,,Garaje: 1,,,,Norte,1,,,,,,,,,,,,,1,,,,,
https://www.casasymas.com.uy/propiedad/90751-casa-en-venta-de-3-dormitorios-con-garage-en-solymar-canelones,U$S 420.000Venta,3,3,567 m²,247m²,567m²,,Garaje: 1,Parrillero,Estufa,,,2,1985,Sistema con cámaras,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/66103-casa-en-venta-de-3-dormitorios-en-punta-colorada-maldonado,U$S 440.000Venta,3,2,600 m²,145m²,600m²,,,,,,Este,,1,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/23319-casa-en-venta-de-3-dormitorios-en-punta-del-este-maldonado,U$S 1.100.000Venta,3,2,1000 m²,200m²,1000m²,Dormitorios en Suite: 1,,Parrillero,,,,,,,,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/36479-casa-en-venta-de-4-dormitorios-en-san-rafael-maldonado,U$S 420.000Venta,4,3,700 m²,200m²,700m²,,,,,Muebles,Este,,1978,,,,,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/137350-casa-de-tres-dormitorios-en-venta-en-prado-004,U$S 340.000Venta,3,1,120 m²,16m²,,,Garaje: 2,,,,Norte,2,,,,,,,,,UYU 7000,,16m²,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/76566-casa-en-venta-de-4-dormitorios-en-la-barra-maldonado,U$S 900.000Venta,4,4,,280m²,747m²,Dormitorios en Suite: 1,,Parrillero,,,Sur,,,Sistema de alarma,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/166246-casa-en-venta-de-2-dormitorios-en-salto-salto,U$S 220.000Venta,2,1,600 m²,125m²,600m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/170587-casa-en-venta-de-2-dormitorios-en-piriapolis-maldonado,U$S 150.000Venta,2,1,224 m²,70m²,224m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/52127-casa-en-venta-de-5-dormitorios-en-maldonado-maldonado,U$S 395.000Venta,5,2,253 m²,253m²,292m²,,Garaje: 4,,,,Norte,2,,,,,,,,,,,,,2,,,,,
https://www.casasymas.com.uy/propiedad/15746-casa-en-alquiler-y-venta-de-4-dormitorios-con-garage-en-san-nicolas-montevideo,U$S 980.000Venta,4,3,417 m²,205m²,417m²,Dormitorios en Suite: 2,Garaje: 1,,,,Este,,,,Jardín,Acepta Mascotas,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/164479-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,ConsultarVenta,4,2,264 m²,,486m²,,Cochera: 3,Parrillero,,,Norte,2,,,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/170475-casa-en-venta-de-7-dormitorios-en-bella-vista-maldonado,U$S 800.000Venta,7,5,2872 m²,340m²,2872m²,,,,,,,,2009,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/99424-casa-en-venta-de-3-dormitorios-en-punta-del-este-maldonado,U$S 700.000Venta,3,3,,600m²,1800m²,,Garaje: 2,,,,Este,1,,,,,,Piscina,,,,,,,1,,,,,
https://www.casasymas.com.uy/propiedad/90805-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,U$S 275.000Venta,3,3,157 m²,157m²,,,Garaje: 1,Parrillero,estufa,,Este,2,1933,,Jardín,Acepta Mascotas,,,Cocina Definida,Popiedad Horizontal,,,30m²,,,,,,,
https://www.casasymas.com.uy/propiedad/186018-casa-en-venta-de-14-dormitorios-con-garage-en-bella-vista-montevideo,U$S 265.000Venta,14,4,450 m²,450m²,450m²,Dormitorios en Suite: 2,Garaje: 1,,,Muebles,,,1,,Jardín,Acepta Mascotas,,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/23100-casa-en-venta-de-3-dormitorios-con-garage-en-maldonado-maldonado,U$S 264.000Venta,3,2,310 m²,89m²,310m²,,Garaje: 1,,,,,2,,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/16434-casa-en-venta-de-6-dormitorios-en-puerto-maldonado,U$S 1.300.000Venta,6,6,817 m²,279m²,817m²,Dormitorios en Suite: 3,,,,,,,,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195568-casa-en-alquiler-y-venta-de-5-dormitorios-en-cerro-montevideo,U$S 105.000Venta,5,2,96 m²,,96m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/133355-oportunidad-inversion-4-casas-en-un-padron-excelente-renta,U$S 159.000Venta,2,1,40 m²,40m²,,,,,,,,,1,,,,,,Cocina Definida,,,,40m²,,,,,,,
https://www.casasymas.com.uy/propiedad/23862-casa-en-venta-de-2-dormitorios-con-garage-en-punta-del-este-maldonado,U$S 280.000Venta,2,2,860 m²,90m²,860m²,Dormitorios en Suite: 1,Cochera: 1,,Estufa a leña,,,,,,Jardín,Acepta Mascotas,,,Cocina Integrada,,$U 20000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/185886-casa-en-venta-de-2-dormitorios-en-piriapolis-maldonado,U$S 115.000Venta,2,1,473 m²,84m²,473m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/197708-casa-en-venta-de-2-dormitorios-en-jose-ignacio-maldonado,U$S 195.000Venta,2,1,120 m²,120m²,420m²,,,,,,,,,,,,,,Cocina Definida,,UYU 100,,120m²,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/170128-casa-en-venta-de-4-dormitorios-en-playa-verde-maldonado,U$S 175.000Venta,4,2,408 m²,130m²,408m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/191845-casa-en-alquiler-y-venta-de-2-dormitorios-en-el-pinar-canelones,U$S 290.000Venta,2,2,,134m²,914m²,,,Parrillero,,,Este,,1996,,,,Dormitorios de Servicio: 1,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200637-casa-en-venta-de-3-dormitorios-en-reducto-montevideo,U$S 124.000Venta,3,,107 m²,130m²,107m²,,,,,,,,1948,,,Acepta Mascotas,,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/192994-casa-en-venta-de-3-dormitorios-en-barra-del-chuy-rocha,U$S 89.000Venta,3,2,10 m²,,10m²,,,,,,,,2010,,Jardín,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/173137-casa-en-venta-de-3-dormitorios-en-solymar-canelones,U$S 240.000Venta,3,2,167 m²,95m²,120m²,,,,,,Norte,,2025,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/55668-casa-en-venta-de-3-dormitorios-con-garage-en-punta-del-este-maldonado,U$S 540.000Venta,3,2,772 m²,249m²,772m²,Dormitorios en Suite: 1,Garaje: 1,,,,,,,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/159291-casa-en-venta-de-3-dormitorios-en-rosario-colonia,U$S 85.000Venta,3,2,303 m²,126m²,303m²,,,,,,,,1970,,Jardín,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/105071-casa-en-venta-de-4-dormitorios-en-maldonado-maldonado,U$S 225.000Venta,4,2,182 m²,182m²,624m²,,Garaje: 0,,,,Norte,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159504-casa-en-venta-de-2-dormitorios-con-garage-en-maldonado-maldonado,U$S 109.500Venta,2,1,119 m²,75m²,119m²,,Garaje: 1,,,,,,2025,,,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/25872-casa-en-venta-de-3-dormitorios-en-lomas-de-la-tahona-canelones,U$S 850.000Venta,3,3,350 m²,350m²,1200m²,Dormitorios en Suite: 1,Cochera: 2,Parrillero,,,Oeste,2,,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,UYU 14000,,40m²,,,,,,,
https://www.casasymas.com.uy/propiedad/195782-casa-en-venta-de-6-dormitorios-con-cochera-y-patio-en-la-blanqueada,U$S 200.000Venta,6,5,345 m²,268m²,72m²,,Garaje: 1,,,,Este,,1,,,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,,,,,
https://www.casasymas.com.uy/propiedad/138633-casa-en-venta-de-3-dormitorios-en-piriapolis-maldonado,U$S 399.000Venta,3,2,481 m²,134m²,481m²,,Cochera: 0,Parrillero,,,,1,1986,,Jardín,,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/131685-casa-en-venta-de-3-dormitorios-con-garage-en-laguna-del-sauce-maldonado,U$S 520.000Venta,3,3,220 m²,153m²,67m²,,Garaje: 1,,,,,,2024,,Jardín,,,Piscina,,,UYU 552,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179398-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 175.000Venta,3,1,90 m²,98m²,90m²,,,,,,Norte,,1943,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/29212-casa-en-venta-de-2-dormitorios-en-la-barra-maldonado,U$S 3.000.000Venta,2,2,1000 m²,200m²,1000m²,,,,,,,,,,,,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/14407-casa-en-alquiler-y-venta-de-6-dormitorios-en-rincon-del-indio-maldonado,U$S 1.800.000Venta,6,4,3037 m²,511m²,3037m²,Dormitorios en Suite: 4,,,,,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/91061-casa-en-alquiler-y-venta-de-2-dormitorios-en-santa-monica-maldonado,U$S 180.000Venta,2,1,450 m²,80m²,450m²,,,,,Muebles,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/122192-casa-en-venta-de-3-dormitorios-en-huertas-de-los-horneros-canelones,U$S 560.000Venta,3,3,525 m²,188m²,525m²,Dormitorios en Suite: 1,,,,,,,1,,,,,Piscina,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41183-casa-en-venta-de-4-dormitorios-en-pinares-maldonado,U$S 285.000Venta,4,2,600 m²,212m²,600m²,,,,,,,,1,,,,,,Cocina Definida,,,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/179627-casa-en-alquiler-y-venta-de-3-dormitorios-en-playa-mansa-maldonado,U$S 390.000Venta,3,2,970 m²,235m²,970m²,,,,,Muebles,,,1980,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/139181-casa-en-venta-de-2-dormitorios-en-manantiales-maldonado,U$S 690.000Venta,2,3,4000 m²,160m²,4000m²,Dormitorios en Suite: 2,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/117454-casa-en-venta-de-4-dormitorios-en-pinar-del-faro-maldonado,U$S 1.100.000Venta,4,3,1 m²,2m²,1001m²,,Garaje: 0,,,,Norte,1,,,,,,,,,,,1m²,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/171751-venta-de-casa-en-huertas-de-los-horneros,U$S 670.000Venta,3,4,225 m²,182m²,525m²,,,,,,,,1,,,,,,,,UYU 13000,,225m²,,,,,,,
https://www.casasymas.com.uy/propiedad/123013-casa-en-alquiler-y-venta-de-3-dormitorios-en-montoya-maldonado,U$S 650.000Venta,3,5,,,,Dormitorios en Suite: 1,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/155364-casa-en-venta-de-4-dormitorios-con-garage-en-jardines-de-cordoba-maldonado,U$S 390.000Venta,4,3,1043 m²,248m²,1043m²,Dormitorios en Suite: 1,Garaje: 1,,,,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/134701-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,U$S 435.000Venta,3,4,309 m²,200m²,309m²,Dormitorios en Suite: 1,Garaje: 1,,,,Este,,1,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/193373-casa-en-venta-de-5-dormitorios-en-roosevelt-maldonado,U$S 640.000Venta,5,4,1390 m²,437m²,1390m²,Dormitorios en Suite: 1,,,,Muebles,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/123114-venta-cavas-de-la-tahona,U$S 690.000Venta,4,3,347 m²,265m²,907m²,Dormitorios en Suite: 1,Garaje: 4,Parrillero,AA - Losa radiante - Estufa,,Oeste,2,2024,24 Horas,Jardín,Acepta Mascotas,,,Cocina Definida,,,,82m²,,,,,,,
https://www.casasymas.com.uy/propiedad/24302-casa-en-venta-de-4-dormitorios-con-garage-en-peninsula-maldonado,U$S 950.000Venta,4,3,817 m²,229m²,817m²,,Garaje: 1,,,,,,1976,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/178409-venta-exclusiva-residencia-de-6-dormitorios-en-cumbres-de-carrasco-ref-1775,U$S 795.000Venta,6,9,724 m²,724m²,3283m²,Dormitorios en Suite: 6,Garaje: 2,Parrillero,Losa radiante eléctrica,,,2,2003,Barrio con seguridad 24hs,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Integrada,,UYU 16000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/170509-casa-en-venta-de-3-dormitorios-en-piriapolis-maldonado,U$S 125.000Venta,3,3,86 m²,86m²,86m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/144904-casa-en-venta-de-3-dormitorios-con-garage-en-playa-hermosa-maldonado,U$S 160.000Venta,3,2,139 m²,139m²,412m²,,Garaje: 1,,,,Norte,2,,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/100618-casa-en-venta-de-4-dormitorios-en-san-vicente-maldonado,U$S 380.000Venta,4,3,185 m²,,577m²,,Garaje: 0,,,,Norte,,,,,,,Piscina,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41175-casa-en-venta-de-2-dormitorios-en-barrio-cantegril-maldonado,U$S 400.000Venta,2,2,1531 m²,174m²,1531m²,,,,,Muebles,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/27684-casa-en-venta-de-4-dormitorios-en-montoya-maldonado,U$S 350.000Venta,4,2,756 m²,126m²,756m²,Dormitorios en Suite: 1,,,,,,,,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,,,,,
